dataset,subset_dataset,variant,query_index,question,repair_em,repair_f1,repair_empty_answer,setr_em,setr_f1,dbec_em,dbec_f1,rank_fill5_available,rank_fill5_em,rank_fill5_f1,delta_em_vs_setr,delta_f1_vs_setr,delta_em_vs_dbec,delta_f1_vs_dbec,delta_em_vs_rank_fill5,delta_f1_vs_rank_fill5,accepted_repair_count,accepted_repair_titles_json,offline_final_support_recall,offline_final_support_complete,offline_rank_support_recall,offline_rank_support_complete,offline_net_gold_delta_vs_rank,offline_harmful_replacement
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,118,What is the deepest part of the ocean by the state where Main Street Station is located?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.75,0,0.75,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,146,When was the most recent Bicycle Friendly Community Award given to the city where the company Study in Brown's record label is part of is headquartered?,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Study in Brown""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,150,Normalization occurred in Country A that invaded Country B because the military branch was unprepared. Country B was the only communist country to have an embassy where?,0.0,0.5,0,0.0,0.5,0.0,0.5,1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Declarations of war during World War II""]",0.5,0,0.5,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,153,"What day is the feast held, in the city that holds the headquarters of the only music company that is larger than the record label of Vilaiyaadu Mankatha?",0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Our Lady of the Rosary""]",0.5,0,0.5,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,210,When did the rx 350 model of the luxury division of the company that built Daihatsu boon change body style?,0.0,0.2857142857142857,0,0.0,0.2857142857142857,0.0,0.2857,1,0.0,0.2857142857142857,0.0,0.0,0.0,1.4285714285688922e-05,0.0,0.0,1,"[""Genesis Motor""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,213,When did the place where the author of Princeps Pastorum died become its own country?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Princeps pastorum""]",0.3333333333333333,0,0.3333333333333333,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,215,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Muang Kasi's country?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"[""Somalis"", ""Bueng Kan Province""]",0.5,0,0.5,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,228,What is the longest home run in the history of the league that Jim Wilson's team is a part of?,0.0,0.3333333333333333,0,0.0,0.3333333333333333,0.0,0.3333,1,0.0,0.3333333333333333,0.0,0.0,0.0,3.333333333332966e-05,0.0,0.0,0,[],0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,237,Who was in charge in the country that is the natural boundary between the country that hosted the tournament and the country where That Dam is located?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""1998 FIFA World Cup""]",0.25,0,0.25,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,258,Who's the son of the Italian navigator who explored the eastern coast of the continent where Christian Sánchez was born?,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""John Cabot""]",0.75,0,0.5,0,1,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,259,What does SEAL stand for in the military group that is part of the branch that operates the USS Chillicothe?,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""USS Chillicothe (1862)""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,261,Where was the film The Beach filmed in the country where Ercole Manfredi died?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,269,"During WW2, who was the leader of the country near the country of citizenship of the writer of The Book Thief?",0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.25,0,0.25,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,281,"How were the people that the Somali Muslim Ajuran Empire made coins to proclaim independence from, expelled from the country where Star Cola is produced?",0.0,0.15384615384615385,0,0.0,0.0,0.0,0.0,1,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.15384615384615385,0.0,0.0,0,[],0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,302,What does SEAL stand for in the military group that is part of the military branch that operates USS Dour?,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,312,What other types of theater performance are seen in the city where the Yongle emperor greeted the person to whom the edict was addressed?,0.0,0.6666666666666666,0,0.0,0.15384615384615383,0.0,0.7368,1,0.0,0.5454545454545454,0.0,0.5128205128205128,0.0,-0.07013333333333338,0.0,0.12121212121212122,1,"[""Sino-Tibetan relations during the Ming dynasty""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,314,Why did Roncalli leave the place where the composer of Al gran sole carico d'amore worked?,0.0,0.6666666666666665,0,0.0,0.6666666666666665,0.0,0.6667,1,0.0,0.6666666666666665,0.0,0.0,0.0,-3.3333333333440684e-05,0.0,0.0,0,[],1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,330,In what region of the country containing Hạ Hòa is John Phan's birthplace found?,1.0,1.0,0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,[],1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,346,When did the party Oklahoma's US Senators come from take control of the body determining the rules of the US House and US Senate?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Party leaders of the United States Senate""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,358,"What is the average daytime temperature in the region where Richmond is found, in the state where WGCK-FM is located?",0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,366,What record label does the spouse of the performer of Somethin' Bad belong to?,0.0,0.0,0,0.0,0.4,0.0,0.0,1,0.0,0.0,0.0,-0.4,0.0,0.0,0.0,0.0,2,"[""My Heart (Lorrie Morgan album)"", ""Sonny & Cher""]",0.3333333333333333,0,0.6666666666666666,0,-1,1
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,373,What is the name of the child of the Italian navigator who sailed for England and explored the east coast of the continent Francisco Vázquez' birthplace is located?,1.0,1.0,0,1.0,1.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2,"[""John Cabot"", ""Exploration of North America""]",0.75,0,0.5,0,1,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,375,What forced the departure from the country responsible for Phoe Pyonn Cho of the people once defied by new coinage?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Coinage of India""]",0.3333333333333333,0,0.3333333333333333,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,379,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,400,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",1.0,1.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1,"[""Anti-aircraft warfare""]",0.75,0,0.75,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,402,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,413,"When did Nissan, the Acura Legend maker and the top selling car brand open US assembly plants?",0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Acura Legend""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,438,The leader visiting where Steven Spielberg's grandparents are from met with whom on November 22?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,"[""Balfour Declaration""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,441,Who owns the record label of the Every Turn of the World performer?,0.0,0.0,0,0.0,0.4,0.0,0.0,1,0.0,0.4,0.0,-0.4,0.0,0.0,0.0,-0.4,1,"[""American Idol""]",0.3333333333333333,0,0.3333333333333333,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,453,"The German priest, who wanted Joseph Strickland's religious denomination to reform, preached a sermon on Marian devotion soon before his death in what German state?",0.0,0.0,0,0.0,0.0,1.0,1.0,1,0.0,0.0,0.0,0.0,-1.0,-1.0,0.0,0.0,1,"[""States of Germany""]",0.75,0,0.75,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,476,What does seal stand for in the seals of the service operating list of destroyer classes of the operator of USS Peril?,0.0,0.0,0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,"[""List of destroyer classes of the Royal Navy""]",0.6666666666666666,0,1.0,1,-1,1
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,492,who has had the most hits in the league that includes the team that has played the most games of the type played just before the league MVP is awarded?,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Sports league ranking""]",0.5,0,0.5,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,493,Who has the most hits in the history of the organization that includes the team Jim Wilson was released by?,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,495,What year did the country that is the natural boundary between where the tournament was hosted and where A Don is located host the ASEAN Conference?,0.0,0.4,0,0.0,0.4,0.0,0.4,1,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.5,0,0.5,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,502,Who is the owner of the record label that the performer of Better Than Me is signed with?,0.0,0.6666666666666666,0,0.0,0.4,0.0,0.6667,1,1.0,1.0,0.0,0.2666666666666666,0.0,-3.333333333332966e-05,-1.0,-0.33333333333333337,1,"[""MCA Records""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,503,What is the administrative territorial entity that contains the location of Eric Marcus Municipal Airport PBS station?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""ISO 3166-2:AD""]",0.6666666666666666,0,1.0,1,-1,1
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,515,Where did the arguer that Nadezhda Tkachenko's country of citizenship had become an imperialist power declare he would intervene in the Korean conflict?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Imperialism""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,520,What is the seat of the county sharing a border with the county in which Amy McKenzie was born?,0.0,0.0,0,0.0,0.0,1.0,1.0,1,1.0,1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1,"[""Kaunas County""]",0.25,0,0.25,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,542,"What day is the feast held in the city containing the headquarters of the company, that owns the record label that released Study in Brown?",0.0,0.0,0,0.0,0.0,0.0,0.5,1,0.0,0.0,0.0,0.0,0.0,-0.5,0.0,0.0,1,"[""New York City (You're a Woman)""]",0.5,0,0.5,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,545,In what region of the country where Lam Dong is located is John Phan's birthplace?,1.0,1.0,0,0.0,0.4,0.0,0.4,1,1.0,1.0,1.0,0.6,1.0,0.6,0.0,0.0,1,"[""Central Highlands (Tasmania)""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,559,"What was Nintendo's limit on games per developer per year on the platform, also known by a three letter abbreviation, of the video game Xexyz?",0.0,0.0,0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.0,0.0,0.0,0.0,-1.0,-1.0,1,"[""Xbox 360""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,1.0,1.0,0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,"[""New York City""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,"[""Stirling City Choir"", ""We Sweat Blood""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Imperialism""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,604,Arie Supriyatna's birth country was one participant in a Commission of Truth and Friendship. Who is the president of the other country that participated?,1.0,1.0,0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1,"[""Arie Supriyatna""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,608,When did the birthplace of the Live and Beyond performer become the capitol of the state Knowles was from?,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Live from Austin, TX (Eric Johnson album)""]",0.75,0,0.5,0,1,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,646,For what major conflict is the country on the natural boundary between the country that hosted the tournament and the country where A Don is from known?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.18181818181818182,0.0,0.0,0.0,0.0,0.0,-0.18181818181818182,1,"[""2018 Asia Cup""]",0.25,0,0.25,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,647,The population of the country that worked with the outfit behind Man in Space Soonest numbers how much?,0.0,0.4,0,0.0,0.5,0.0,0.4,1,0.0,0.0,0.0,-0.09999999999999998,0.0,0.0,0.0,0.4,1,"[""United States""]",0.3333333333333333,0,0.3333333333333333,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,651,What was the 1900 population of the city located within the county that also contains Helvetia?,1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Pima County Natural Resources, Parks and Recreation""]",1.0,1,0.6666666666666666,0,1,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,658,"Who was the child of the Italian navigator who sailed for England, and explored the eastern coast of the continent where the birthplace of Eduardo Cuervo is found?",1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,[],0.75,0,0.75,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,666,When did the town WIZE is licensed in become capitol of the state where Jackson Township is located?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Indiana""]",0.5,0,0.5,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,668,What shares a border with the city where someone worked who went to the state where Atwell Mill Grove is located during the gold rush?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Colorado Territory""]",0.25,0,0.25,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,674,In what region of the country where An Phu is located is John Phan's birthplace?,1.0,1.0,0,0.0,0.0,1.0,1.0,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,[],1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,690,What is the capital of the county that shares a border with the county whose capital is the birthplace of Erik Jensen?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Kaunas County""]",0.25,0,0.25,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,694,"What does seal stand for in the U.S. military branch that operates a list of destroyer classes, as well as the USS Dextrous?",1.0,1.0,0,1.0,1.0,1.0,1.0,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""List of destroyer classes of the Royal Navy""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,697,What country had the Border Troops of the republic known for the literature of the country of citizenship of Ilona Richter?,0.0,0.6666666666666666,0,1.0,1.0,0.0,0.4,1,1.0,1.0,-1.0,-0.33333333333333337,0.0,0.2666666666666666,-1.0,-0.33333333333333337,1,"[""Roman Republic""]",0.6666666666666666,0,0.6666666666666666,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,703,How long was the city where the Yongle emperor greeted the person the Ming court thought the representatives were sent by the capitol of Yaxing Coach's headquarters location?,0.0,0.4,0,0.0,0.0,0.0,0.0,1,0.0,0.4,0.0,0.4,0.0,0.4,0.0,0.0,0,[],1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,704,When was the region that lies to the north of the region Israel is located and where the Battle of Qurah and Umm al Maradim is took place established?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""Near East""]",0.5,0,0.5,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,708,"When did Nissan, the HPD ARX-03 maker and the Scion owner open US assembly plants?",0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""HPD ARX-03""]",1.0,1,1.0,1,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,723,When did the city where Souvenir's performer was born become the capitol of the state Knowles was from?,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,"[""History of Georgia (U.S. state)""]",0.0,0,0.0,0,0,0
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,735,What county is the city that shares a border with the state capital of the state where Zubly Cemetery is located in?,0.0,0.5,0,0.0,0.5,0.0,0.0,1,0.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.0,-0.16666666666666663,1,"[""Minnesota State Capitol""]",0.5,0,0.75,0,-1,1
MuSiQue,musique_repair_gated_underselect_20260507,rq1_mr3_g010_branchstrict,736,"What county shares a border with the other county, that contains the city, where the singer of Hungry Eyes in the movie Dirty Dancing, was born?",0.0,0.5,0,0.0,0.0,0.0,0.0,1,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0,[],0.5,0,0.5,0,0,0
