pilot_slice,policy,dataset,base_dataset,query_index,question,gold_title,source_has_gold,source_best_gold_rank,expanded_best_gold_rank,rank_improvement_vs_source,expanded_hit_at_5,expanded_hit_at_10,expanded_hit_at_20,expanded_hit_at_50,expanded_hit_at_100,final_new_at_5,pool_absent_recovered_at_100,retrieval_calls,slot_count,resolved_slot_count,slot_coverage,expanded_top5_titles_json
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,901,Where does the body of water by the city where Write This Down was formed and Ohio River meet?,Minneapolis,1,22,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Write This Down (band)"", ""Write It on Your Skin"", ""The Devil Went Down to Georgia"", ""Go Down Records"", ""I Won't Let You Down (OK Go song)""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,901,Where does the body of water by the city where Write This Down was formed and Ohio River meet?,Minneapolis,1,22,13,9,0,0,1,1,1,0,0,4,0,0,,"[""Write This Down (band)"", ""Ohio River"", ""Water resources of China"", ""Holitna River"", ""Ohio River""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,901,Where does the body of water by the city where Write This Down was formed and Ohio River meet?,Minneapolis,1,22,15,7,0,0,1,1,1,0,0,3,3,3,1.0,"[""Write This Down (band)"", ""Write It on Your Skin"", ""The Devil Went Down to Georgia"", ""Go Down Records"", ""I Won't Let You Down (OK Go song)""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,John C. Petersen,0,,,,0,0,0,0,0,0,0,0,3,0,0.0,"[""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Anne Simonett"", ""Erik Jensen (American football)""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,Pulaski High School,0,,,,0,0,0,0,0,0,0,0,3,0,0.0,"[""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Anne Simonett"", ""Erik Jensen (American football)""]"
source_pool_absent,rank_expansion,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,John C. Petersen,0,,,,0,0,0,0,0,0,0,1,0,0,,"[""Baranya County"", ""Don Werner"", ""Aqqala County"", ""Mecklenburg County, North Carolina"", ""Kexholm County""]"
source_pool_absent,rank_expansion,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,Pulaski High School,0,,,,0,0,0,0,0,0,0,1,0,0,,"[""Baranya County"", ""Don Werner"", ""Aqqala County"", ""Mecklenburg County, North Carolina"", ""Kexholm County""]"
source_pool_absent,independent_demand,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,John C. Petersen,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Don Werner"", ""Ivo Werner"", ""Werner Erhard and Associates"", ""Don Draper"", ""Don Frye""]"
source_pool_absent,independent_demand,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,Pulaski High School,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Don Werner"", ""Ivo Werner"", ""Werner Erhard and Associates"", ""Don Draper"", ""Don Frye""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,John C. Petersen,0,,,,0,0,0,0,0,0,0,4,0,0,,"[""Baranya County"", ""Don Werner"", ""Aqqala County"", ""Mecklenburg County, North Carolina"", ""Kexholm County""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,Pulaski High School,0,,,,0,0,0,0,0,0,0,4,0,0,,"[""Baranya County"", ""Don Werner"", ""Aqqala County"", ""Mecklenburg County, North Carolina"", ""Kexholm County""]"
source_pool_absent,dbir_det,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,John C. Petersen,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Don Werner"", ""Ivo Werner"", ""Werner Erhard and Associates"", ""Don Draper"", ""Don Frye""]"
source_pool_absent,dbir_det,MuSiQue,musique,902,What is the capital of the county that shares a border with the county where Don Werner was born?,Pulaski High School,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Don Werner"", ""Ivo Werner"", ""Werner Erhard and Associates"", ""Don Draper"", ""Don Frye""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,908,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,New York Yankees,1,19,16,3,0,0,1,1,1,0,0,0,4,0,0.0,"[""NBA Most Valuable Player Award"", ""Major League Baseball schedule"", ""Opening Day"", ""Major League Baseball Most Valuable Player Award"", ""World Series""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,908,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,New York Yankees,1,19,,,0,0,0,0,0,0,0,1,0,0,,"[""Major League Baseball All-Star Game Most Valuable Player Award"", ""World Series Most Valuable Player Award"", ""Lin Chih-chieh"", ""NBA Most Valuable Player Award"", ""MLB Tonight""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,908,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,New York Yankees,1,19,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Major League Baseball All-Star Game Most Valuable Player Award"", ""MLB Tonight"", ""World Series Most Valuable Player Award"", ""Super Bowl Most Valuable Player Award"", ""Derek Jeter""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,908,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,New York Yankees,1,19,,,0,0,0,0,0,0,0,4,0,0,,"[""Major League Baseball All-Star Game Most Valuable Player Award"", ""World Series Most Valuable Player Award"", ""Lin Chih-chieh"", ""NBA Most Valuable Player Award"", ""MLB Tonight""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,908,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,New York Yankees,1,19,,,0,0,0,0,0,0,0,4,4,4,1.0,"[""Major League Baseball All-Star Game Most Valuable Player Award"", ""MLB Tonight"", ""World Series Most Valuable Player Award"", ""Super Bowl Most Valuable Player Award"", ""Derek Jeter""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Geography of Myanmar,0,,,,0,0,0,0,0,0,0,0,3,0,0.0,"[""That Dam"", ""Switzerland"", ""Pakxan"", ""UEFA Euro 2012 Final"", ""2018 Winter Olympics""]"
source_pool_absent,fixed_pool_top100,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Myanmar,0,,,,0,0,0,0,0,0,0,0,3,0,0.0,"[""That Dam"", ""Switzerland"", ""Pakxan"", ""UEFA Euro 2012 Final"", ""2018 Winter Olympics""]"
source_pool_absent,rank_expansion,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Geography of Myanmar,0,,,,0,0,0,0,0,0,0,1,0,0,,"[""J. Percy Priest Dam"", ""Vajiralongkorn Dam"", ""2018 ACC Men's Basketball Tournament"", ""Yaté Dam"", ""Ankang Dam""]"
source_pool_absent,rank_expansion,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Myanmar,0,,,,0,0,0,0,0,0,0,1,0,0,,"[""J. Percy Priest Dam"", ""Vajiralongkorn Dam"", ""2018 ACC Men's Basketball Tournament"", ""Yaté Dam"", ""Ankang Dam""]"
source_pool_absent,independent_demand,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Geography of Myanmar,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""2018 ACC Men's Basketball Tournament"", ""2018 Big 12 Men's Basketball Tournament"", ""Ice hockey at the 2018 Winter Olympics – Men's tournament"", ""NCAA Division I Men's Basketball Tournament"", ""NCAA Division I Men's Basketball Tournament""]"
source_pool_absent,independent_demand,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Myanmar,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""2018 ACC Men's Basketball Tournament"", ""2018 Big 12 Men's Basketball Tournament"", ""Ice hockey at the 2018 Winter Olympics – Men's tournament"", ""NCAA Division I Men's Basketball Tournament"", ""NCAA Division I Men's Basketball Tournament""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Geography of Myanmar,0,,,,0,0,0,0,0,0,0,4,0,0,,"[""J. Percy Priest Dam"", ""Vajiralongkorn Dam"", ""2018 ACC Men's Basketball Tournament"", ""Yaté Dam"", ""Ankang Dam""]"
source_pool_absent,context_iterative_lite,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Myanmar,0,,,,0,0,0,0,0,0,0,4,0,0,,"[""J. Percy Priest Dam"", ""Vajiralongkorn Dam"", ""2018 ACC Men's Basketball Tournament"", ""Yaté Dam"", ""Ankang Dam""]"
source_pool_absent,dbir_det,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Geography of Myanmar,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""2018 ACC Men's Basketball Tournament"", ""2018 Big 12 Men's Basketball Tournament"", ""Ice hockey at the 2018 Winter Olympics – Men's tournament"", ""NCAA Division I Men's Basketball Tournament"", ""NCAA Division I Men's Basketball Tournament""]"
source_pool_absent,dbir_det,MuSiQue,musique,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Myanmar,0,,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""2018 ACC Men's Basketball Tournament"", ""2018 Big 12 Men's Basketball Tournament"", ""Ice hockey at the 2018 Winter Olympics – Men's tournament"", ""NCAA Division I Men's Basketball Tournament"", ""NCAA Division I Men's Basketball Tournament""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,925,Where is the district that the person who wanted to reform and address Jesus Varela's religion preached a sermon on Marian devotion before his death located?,Reformation,1,8,6,2,0,1,1,1,1,0,0,0,3,0,0.0,"[""Jesus Varela"", ""Mary, mother of Jesus"", ""Wittenberg (district)"", ""Henry Scott Holland"", ""John Kodwo Amissah""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,925,Where is the district that the person who wanted to reform and address Jesus Varela's religion preached a sermon on Marian devotion before his death located?,Reformation,1,8,39,-31,0,0,0,1,1,0,0,1,0,0,,"[""Mary, mother of Jesus"", ""Jesus Varela"", ""Crucifixion of Jesus"", ""Crucifixion of Jesus"", ""Mary, mother of Jesus""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,925,Where is the district that the person who wanted to reform and address Jesus Varela's religion preached a sermon on Marian devotion before his death located?,Reformation,1,8,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""Jesus Varela"", ""José Enrique Varela"", ""Crucifixion of Jesus"", ""Raúl Pérez Varela"", ""Crucifixion of Jesus""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,925,Where is the district that the person who wanted to reform and address Jesus Varela's religion preached a sermon on Marian devotion before his death located?,Reformation,1,8,14,-6,0,0,1,1,1,0,0,4,0,0,,"[""Mary, mother of Jesus"", ""Jesus Varela"", ""Crucifixion of Jesus"", ""Crucifixion of Jesus"", ""Mary, mother of Jesus""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,925,Where is the district that the person who wanted to reform and address Jesus Varela's religion preached a sermon on Marian devotion before his death located?,Reformation,1,8,23,-15,0,0,0,1,1,0,0,3,3,3,1.0,"[""Jesus Varela"", ""José Enrique Varela"", ""Crucifixion of Jesus"", ""Raúl Pérez Varela"", ""Crucifixion of Jesus""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,943,In what region of the country where Lam Thao is located is the city where the Zone 5 Military Museum can be found?,South Central Coast,1,5,5,0,0,1,1,1,1,0,0,0,2,0,0.0,"[""Zone 5 Military Museum, Danang"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Museum of Cham Sculpture""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,943,In what region of the country where Lam Thao is located is the city where the Zone 5 Military Museum can be found?,South Central Coast,1,5,,,0,0,0,0,0,0,0,1,0,0,,"[""Lâm Thao District"", ""Zone 5 Military Museum, Danang"", ""Lâm Quang Thi"", ""German military administration in occupied France during World War II"", ""Tiffany Lam""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,943,In what region of the country where Lam Thao is located is the city where the Zone 5 Military Museum can be found?,South Central Coast,1,5,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Lâm Thao District"", ""Tiffany Lam"", ""Lâm Đồng Province"", ""Lâm Quang Thi"", ""Ho Chi Minh trail""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,943,In what region of the country where Lam Thao is located is the city where the Zone 5 Military Museum can be found?,South Central Coast,1,5,,,0,0,0,0,0,0,0,4,0,0,,"[""Lâm Thao District"", ""Zone 5 Military Museum, Danang"", ""Lâm Quang Thi"", ""German military administration in occupied France during World War II"", ""Tiffany Lam""]"
source_visible_not_rank_or_dbec,dbir_det,MuSiQue,musique,943,In what region of the country where Lam Thao is located is the city where the Zone 5 Military Museum can be found?,South Central Coast,1,5,,,0,0,0,0,0,0,0,2,2,2,1.0,"[""Lâm Thao District"", ""Tiffany Lam"", ""Lâm Đồng Province"", ""Lâm Quang Thi"", ""Ho Chi Minh trail""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Casa Loma,1,71,67,4,0,0,0,0,1,0,0,0,3,0,0.0,"[""Claus von Stauffenberg"", ""Prince Jean of Luxembourg"", ""Ben Castle"", ""Ray Stewart (Scottish footballer)"", ""Bette Rogge""]"
source_visible_not_rank_or_dbec,fixed_pool_top100,MuSiQue,musique,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Gavin Bradley,1,45,44,1,0,0,0,1,1,0,0,0,3,0,0.0,"[""Claus von Stauffenberg"", ""Prince Jean of Luxembourg"", ""Ben Castle"", ""Ray Stewart (Scottish footballer)"", ""Bette Rogge""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Casa Loma,1,71,,,0,0,0,0,0,0,0,1,0,0,,"[""Terringzean Castle, East Ayrshire"", ""Czocha Castle"", ""Windsor Castle"", ""Windsor Castle"", ""Katzenstein Castle""]"
source_visible_not_rank_or_dbec,rank_expansion,MuSiQue,musique,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Gavin Bradley,1,45,,,0,0,0,0,0,0,0,1,0,0,,"[""Terringzean Castle, East Ayrshire"", ""Czocha Castle"", ""Windsor Castle"", ""Windsor Castle"", ""Katzenstein Castle""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Casa Loma,1,71,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""The Boy Nexxt Door"", ""Bobst Boy"", ""Mary's Boy Child"", ""Little Boy"", ""Cosmic Boy""]"
source_visible_not_rank_or_dbec,independent_demand,MuSiQue,musique,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Gavin Bradley,1,45,,,0,0,0,0,0,0,0,3,3,3,1.0,"[""The Boy Nexxt Door"", ""Bobst Boy"", ""Mary's Boy Child"", ""Little Boy"", ""Cosmic Boy""]"
source_visible_not_rank_or_dbec,context_iterative_lite,MuSiQue,musique,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,Casa Loma,1,71,,,0,0,0,0,0,0,0,4,0,0,,"[""Terringzean Castle, East Ayrshire"", ""Czocha Castle"", ""Windsor Castle"", ""Windsor Castle"", ""Katzenstein Castle""]"
