dataset,query_index,question,gold_doc_count,gold_titles_json,setr_selected_count,count_under_selected,dbec_selected_count,setr_support_hit_count,dbec_support_hit_count,setr_support_missing_count,dbec_support_missing_count,setr_support_recall,dbec_support_recall,delta_support_recall_dbec_minus_setr,setr_support_complete,dbec_support_complete,support_transition,support_delta_label,dbec_recovered_missing_count,dbec_recovered_any_missing,dbec_recovered_all_missing,recovery_label,setr_missing_titles_json,dbec_missing_titles_json,dbec_recovered_titles_json,setr_titles_json,dbec_titles_json,setr_em,setr_f1,dbec_em,dbec_f1,delta_em_dbec_minus_setr,delta_f1_dbec_minus_setr,requirement_count,dependent_req_count,selective_binding_decision
MuSiQue,376,Who was the mayor of New York during the time when the US had its highest unemployment rate?,2,"[""New York City"", ""Unemployment in the United States""]",9,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Tanzania"", ""Unemployment in the United States"", ""New York City"", ""New York City"", ""Rudy Giuliani during the September 11 attacks"", ""New York City"", ""William Russell Grace"", ""Joseph V. McKee"", ""William Lafayette Strong""]","[""Unemployment in the United States"", ""Rudy Giuliani during the September 11 attacks"", ""Tanzania"", ""New York City"", ""Emile Capgras""]",1.0,1.0,0.0,0.0,-1.0,-1.0,3,2,bind
MuSiQue,377,"What did the singer of ""Moon River"" in the movie Breakfast at Tiffany win a Tony for?",2,"[""List of awards and honours received by Audrey Hepburn"", ""Moon River""]",4,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Moon River"", ""List of awards and honours received by Audrey Hepburn"", ""Danny Williams (singer)"", ""Roy Dotrice""]","[""List of awards and honours received by Audrey Hepburn"", ""Moon River"", ""Breakfast at Tiffany's (film)"", ""Marni Nixon"", ""Danny Williams (singer)""]",0.0,0.8235294117647058,0.0,0.8235,0.0,-2.94117647058334e-05,2,1,bind
MuSiQue,378,"Who employs the author of ""Ravenswood: The Steelworkers' Victory and the Revival of American Labor""?",2,"[""Kate Bronfenbrenner"", ""Ravenswood: The Steelworkers' Victory and the Revival of American Labor""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Ravenswood: The Steelworkers' Victory and the Revival of American Labor"", ""Kate Bronfenbrenner""]","[""Kate Bronfenbrenner"", ""Ravenswood: The Steelworkers' Victory and the Revival of American Labor"", ""Industrial and Labor Relations Review"", ""The General Theory of Employment, Interest and Money"", ""Walter P. Reuther Library""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
MuSiQue,379,"When did Nissan, the Acura Legend maker and the Scion xD manufacturer open US assembly plants?",3,"[""Scion xD"", ""1973 oil crisis"", ""Acura Legend""]",2,1,5,1,2,2,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,SetR incomplete -> DBEC incomplete,DBEC improves support coverage,1,1,0,dbec_recovers_some_missing,"[""Scion xD"", ""Acura Legend""]","[""Scion xD""]","[""Acura Legend""]","[""1973 oil crisis"", ""Toyota""]","[""1973 oil crisis"", ""Toyota"", ""Scion xB"", ""BMW"", ""Acura Legend""]",0.0,0.0,0.0,0.0,0.0,0.0,2,1,abstain
MuSiQue,380,Where is the origin of the river that Orlam clans crossed to migrate to Namibia?,2,"[""Orange River"", ""Namibia""]",4,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Namibia"", ""Orange River"", ""Kraai River"", ""Jonker Afrikaner""]","[""Orange River"", ""Namibia"", ""Oliver Castle"", ""Omaruru River"", ""History of South Africa""]",0.0,0.0,0.0,0.0,0.0,0.0,2,1,bind
MuSiQue,381,who played who sang is she really going out with him in the who sang she's out of my life movie?,3,"[""The Jacksons: An American Dream"", ""Is She Really Going Out with Him?"", ""She's Out of My Life""]",3,0,5,3,2,0,1,1.0,0.6666666666666666,-0.33333333333333337,1,0,SetR complete -> DBEC incomplete,DBEC loses support coverage,0,0,0,setr_no_missing_support,[],"[""The Jacksons: An American Dream""]",[],"[""Is She Really Going Out with Him?"", ""She's Out of My Life"", ""The Jacksons: An American Dream""]","[""She's Out of My Life"", ""Is She Really Going Out with Him?"", ""Licence to Kill (soundtrack)"", ""Streets of Fire"", ""Anna (Go to Him)""]",0.0,0.0,0.0,0.0,0.0,0.0,2,1,abstain
MuSiQue,382,Which city of the sea linked to another sea that Theodoric was trying to gain access to by attacking Narbo Martius was the main port of Axum?,3,"[""Suez Canal"", ""Theodoric I"", ""Kingdom of Aksum""]",4,0,5,2,2,1,1,0.6666666666666666,0.6666666666666666,0.0,0,0,SetR incomplete -> DBEC incomplete,support coverage tied,0,0,0,dbec_recovers_none,"[""Suez Canal""]","[""Suez Canal""]",[],"[""Theodoric I"", ""Kingdom of Aksum"", ""Sea of Sardinia"", ""Israel""]","[""Kingdom of Aksum"", ""Theodoric I"", ""Military history of France"", ""North Sea"", ""Napoleon""]",1.0,1.0,1.0,1.0,0.0,0.0,3,2,abstain
MuSiQue,383,Who is the owner of the record label of the guitarist who performed on the Top Gun theme?,3,"[""Warner Records"", ""Atomic Playboys"", ""Top Gun Anthem""]",3,0,5,2,2,1,1,0.6666666666666666,0.6666666666666666,0.0,0,0,SetR incomplete -> DBEC incomplete,support coverage tied,0,0,0,dbec_recovers_none,"[""Warner Records""]","[""Warner Records""]",[],"[""Top Gun Anthem"", ""Atomic Playboys"", ""MCA Records""]","[""Sonic Youth Recordings"", ""Top Gun Anthem"", ""Guitar Moods"", ""Atomic Playboys"", ""Miami Vice Theme""]",0.0,0.6666666666666666,0.0,0.4,0.0,-0.2666666666666666,3,2,bind
MuSiQue,384,The actor playing Barney in How I Met Your Mother played who in Batman Under The Red Hood?,2,"[""Neil Patrick Harris"", ""Batman: Under the Red Hood""]",3,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Neil Patrick Harris"", ""Neil Patrick Harris"", ""Batman: Under the Red Hood""]","[""Neil Patrick Harris"", ""Batman: Under the Red Hood"", ""Neil Patrick Harris"", ""Barney Stinson"", ""How I Met Your Mother""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,abstain
MuSiQue,385,Who sent naval ships to the body of water that joins the Atlantic and the sea where the Rhine ends?,3,"[""North Sea"", ""Roman Republic"", ""Rhine""]",6,0,5,1,3,2,0,0.3333333333333333,1.0,0.6666666666666667,0,1,SetR incomplete -> DBEC complete,DBEC improves support coverage,2,1,1,dbec_recovers_all_missing,"[""North Sea"", ""Roman Republic""]",[],"[""North Sea"", ""Roman Republic""]","[""Franco-Prussian War"", ""Battle of the Kentish Knock"", ""USS Rhodes (DE-384)"", ""Strasbourg"", ""Rhine"", ""Dutch language""]","[""English Channel"", ""North Sea"", ""John F. Thorson"", ""Rhine"", ""Roman Republic""]",0.0,0.0,0.0,0.0,0.0,0.0,2,1,abstain
MuSiQue,386,How long had the city where the Yongle emperor greeted the person to whom the edict was addressed been the capitol of Yaxing Coach's headquarters location?,4,"[""Nanjing"", ""Sino-Tibetan relations during the Ming dynasty"", ""Yaxing Coach"", ""Sino-Tibetan relations during the Ming dynasty""]",4,0,5,3,3,1,1,0.75,0.75,0.0,0,0,SetR incomplete -> DBEC incomplete,support coverage tied,1,1,1,dbec_recovers_all_missing,"[""Yaxing Coach""]","[""Nanjing""]","[""Yaxing Coach""]","[""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty"", ""Nanjing"", ""Nanjing""]","[""Athanasius of Alexandria"", ""Sino-Tibetan relations during the Ming dynasty"", ""Yaxing Coach"", ""Sino-Tibetan relations during the Ming dynasty"", ""Sino-Tibetan relations during the Ming dynasty""]",0.0,0.0,0.0,0.0,0.0,0.0,4,3,abstain
MuSiQue,387,When is the birthday of the creator of Le ruisseau noir?,2,"[""Gustave Courbet"", ""Le ruisseau noir""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Le ruisseau noir"", ""Gustave Courbet""]","[""Gustave Courbet"", ""Le ruisseau noir"", ""A Burial At Ornans"", ""Femme nue couchée"", ""Gustave Brion""]",1.0,1.0,1.0,1.0,0.0,0.0,2,1,bind
MuSiQue,388,What was the population in 1900 of the second largest city in the US state having the Library District of the county containing Yuma?,4,"[""Tucson, Arizona"", ""Yuma, Colorado"", ""Yuma County Library District"", ""Tucson, Arizona""]",5,0,5,3,2,1,2,0.75,0.5,-0.25,0,0,SetR incomplete -> DBEC incomplete,DBEC loses support coverage,1,1,1,dbec_recovers_all_missing,"[""Tucson, Arizona""]","[""Yuma County Library District"", ""Tucson, Arizona""]","[""Tucson, Arizona""]","[""Yuma County Library District"", ""Yuma, Colorado"", ""List of counties in Arizona"", ""Tucson, Arizona"", ""Wheatland, California""]","[""Saint Paul, Minnesota"", ""Yuma, Colorado"", ""Tucson, Arizona"", ""Arizona"", ""Oklahoma City""]",1.0,1.0,0.0,0.0,-1.0,-1.0,4,3,abstain
MuSiQue,389,What geological event caused the foundations of the land beneath the city where most university graduates stay after acquiring a degree?,2,"[""Houston"", ""Houston""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Houston"", ""Houston""]","[""Ann Arbor, Michigan"", ""Mexico City"", ""Houston"", ""Houston"", ""Clayton College of Natural Health""]",0.0,0.0,0.0,0.0,0.0,0.0,2,1,abstain
MuSiQue,390,"A country's military branch, the equivalent of which in the US helped the Old West's local police, was unprepared for the invasion of the country that developed the ZH-29. The unprepared country was the only communist country to have an embassy where?",4,"[""ZH-29"", ""Josip Broz Tito"", ""Police"", ""Josip Broz Tito""]",4,0,5,4,3,0,1,1.0,0.75,-0.25,1,0,SetR complete -> DBEC incomplete,DBEC loses support coverage,0,0,0,setr_no_missing_support,[],"[""Josip Broz Tito""]",[],"[""ZH-29"", ""Josip Broz Tito"", ""Police"", ""Josip Broz Tito""]","[""ZH-29"", ""Josip Broz Tito"", ""Police"", ""Friedrich Hayek"", ""Birth control""]",0.0,0.5,0.0,0.5,0.0,0.0,4,3,abstain
MuSiQue,391,"What UK label was bought by the company which, along with ABC and the network which broadcasted The Chisholms, is the other major broadcaster based in NY?",3,"[""New York City"", ""The Chisholms"", ""Sony Music""]",3,0,5,1,2,2,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,SetR incomplete -> DBEC incomplete,DBEC improves support coverage,1,1,0,dbec_recovers_some_missing,"[""New York City"", ""The Chisholms""]","[""The Chisholms""]","[""New York City""]","[""Sony Music"", ""Sony Music"", ""Cargo Records (UK)""]","[""New York City"", ""Sony Music"", ""New York Giants Radio Network"", ""PGA Tour on ABC"", ""Tucson, Arizona""]",1.0,1.0,0.0,0.0,-1.0,-1.0,2,1,abstain
MuSiQue,392,During which era was the company that makes Nirbhay founded?,2,"[""Nirbhay"", ""Hyderabad""]",2,0,5,2,2,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Nirbhay"", ""Hyderabad""]","[""East India Company"", ""Nirbhay"", ""Escher Wyss & Cie."", ""Hyderabad"", ""Birth control""]",0.0,0.8571428571428571,0.0,0.8571,0.0,-4.285714285712228e-05,2,1,abstain
MuSiQue,393,What's the population of the largest state in the region of the U.S. where trading practices were once threatened by the Navigation Acts?,3,"[""1689 Boston revolt"", ""Maine"", ""New England""]",3,0,5,1,3,2,0,0.3333333333333333,1.0,0.6666666666666667,0,1,SetR incomplete -> DBEC complete,DBEC improves support coverage,2,1,1,dbec_recovers_all_missing,"[""1689 Boston revolt"", ""Maine""]",[],"[""1689 Boston revolt"", ""Maine""]","[""List of states and territories of the United States by population"", ""Florida"", ""New England""]","[""New England"", ""Maine"", ""1689 Boston revolt"", ""Economy of the United States"", ""List of states and territories of the United States by population""]",0.0,0.0,1.0,1.0,1.0,1.0,3,2,bind
MuSiQue,394,"The volcano, named after the legendary King featured in Historia Regum Britanniae, last erupted when?",2,"[""Middle Ages"", ""Arthur's Seat""]",4,0,5,0,1,2,1,0.0,0.5,0.5,0,0,SetR incomplete -> DBEC incomplete,DBEC improves support coverage,1,1,0,dbec_recovers_some_missing,"[""Middle Ages"", ""Arthur's Seat""]","[""Arthur's Seat""]","[""Middle Ages""]","[""Mount Hood"", ""Santorini"", ""Historic eruptions of Mount Fuji"", ""Volcano""]","[""King Arthur"", ""Porrex II"", ""Middle Ages"", ""Eldol"", ""Peredurus""]",0.0,0.0,0.0,0.0,0.0,0.0,3,2,bind
MuSiQue,395,What year did the country that includes the birth city of Bodindecha form an alliance with Japan?,3,"[""Bodindecha"", ""Bang Bon District"", ""Pacific War""]",3,0,5,2,1,1,2,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0,0,SetR incomplete -> DBEC incomplete,DBEC loses support coverage,0,0,0,dbec_recovers_none,"[""Bang Bon District""]","[""Bang Bon District"", ""Pacific War""]",[],"[""Bodindecha"", ""Thailand"", ""Pacific War""]","[""Alexandre de Lesseps"", ""United States declaration of war on Japan"", ""Alexander Gerschenkron"", ""Bodindecha"", ""Thailand""]",1.0,1.0,1.0,1.0,0.0,0.0,3,2,bind
MuSiQue,396,The military group of which the Air Defense Artillery is a branch was unprepared for the invasion of the territory the Nazis occupied. The country of this group was the only communist country to have an embassy where?,4,"[""Josip Broz Tito"", ""1939 German ultimatum to Lithuania"", ""United States Army"", ""Josip Broz Tito""]",6,0,5,2,1,2,3,0.5,0.25,-0.25,0,0,SetR incomplete -> DBEC incomplete,DBEC loses support coverage,0,0,0,dbec_recovers_none,"[""1939 German ultimatum to Lithuania"", ""United States Army""]","[""1939 German ultimatum to Lithuania"", ""United States Army"", ""Josip Broz Tito""]",[],"[""Josip Broz Tito"", ""Josip Broz Tito"", ""Warsaw Pact"", ""Southern Europe"", ""Josip Broz Tito"", ""Czech Republic""]","[""Warsaw Pact"", ""United States Air Force Judge Advocate General's Corps"", ""Josip Broz Tito"", ""Anti-aircraft warfare"", ""Battle of Dunkirk""]",0.0,0.5,0.0,0.5,0.0,0.0,3,2,abstain
MuSiQue,397,When was the last time Gary Rowett's team beat the 1894-95 FA Cup winner?,3,"[""1894–95 FA Cup"", ""Second City derby"", ""Gary Rowett""]",5,0,5,1,2,2,1,0.3333333333333333,0.6666666666666666,0.3333333333333333,0,0,SetR incomplete -> DBEC incomplete,DBEC improves support coverage,1,1,0,dbec_recovers_some_missing,"[""1894–95 FA Cup"", ""Second City derby""]","[""Second City derby""]","[""1894–95 FA Cup""]","[""Gary Rowett"", ""Nottingham Forest F.C."", ""Everton F.C."", ""1959 FA Cup Final"", ""Everton F.C.""]","[""1894–95 FA Cup"", ""Gary Rowett"", ""Nottingham Forest F.C."", ""Everton F.C."", ""West Ham United F.C.""]",0.0,0.0,0.0,0.0,0.0,0.0,2,1,abstain
MuSiQue,398,How long had Anhua Gao's birthplace been the capitol city of Yaxing Coach's headquarters location?,3,"[""Nanjing"", ""Anhua Gao"", ""Yaxing Coach""]",5,0,5,3,3,0,0,1.0,1.0,0.0,1,1,SetR complete -> DBEC complete,support coverage tied,0,0,0,setr_no_missing_support,[],[],[],"[""Anhua Gao"", ""Yaxing Coach"", ""Nanjing"", ""Nanjing"", ""Nanjing""]","[""Yaxing Coach"", ""Anhua Gao"", ""Nanjing"", ""History of Beijing"", ""Nanjing""]",0.0,0.4,0.0,0.4,0.0,0.0,3,1,abstain
MuSiQue,399,When did the party that holds the majority in the House of Representatives take control of the branch that gives regulators discretion to prohibit proprietary trades?,3,"[""2014 United States Senate elections"", ""Tanzania"", ""114th United States Congress""]",8,0,5,2,1,1,2,0.6666666666666666,0.3333333333333333,-0.3333333333333333,0,0,SetR incomplete -> DBEC incomplete,DBEC loses support coverage,0,0,0,dbec_recovers_none,"[""2014 United States Senate elections""]","[""2014 United States Senate elections"", ""114th United States Congress""]",[],"[""Tanzania"", ""Tanzania"", ""115th United States Congress"", ""114th United States Congress"", ""110th United States Congress"", ""2002 United States House of Representatives elections"", ""1946 United States House of Representatives elections"", ""2010 United States House of Representatives elections""]","[""Tanzania"", ""Party leaders of the United States House of Representatives"", ""Tanzania"", ""Pharmaceutical industry"", ""Party leaders of the United States House of Representatives""]",0.0,0.6666666666666666,0.0,0.0,0.0,-0.6666666666666666,3,1,abstain
MuSiQue,400,"A country's military branch, the equivalent of which in the US contains the Air Defense Artillery, was unprepared for the invasion of Ivo Werner's country. When was the word ""Slavs"" used in the national anthem of the unprepared country?",4,"[""Slavs"", ""Josip Broz Tito"", ""Ivo Werner"", ""United States Army""]",3,1,5,3,3,1,1,0.75,0.75,0.0,0,0,SetR incomplete -> DBEC incomplete,support coverage tied,0,0,0,dbec_recovers_none,"[""United States Army""]","[""United States Army""]",[],"[""Josip Broz Tito"", ""Ivo Werner"", ""Slavs""]","[""Slavs"", ""Anti-aircraft warfare"", ""Ivo Werner"", ""Anti-aircraft warfare"", ""Josip Broz Tito""]",0.0,0.0,0.0,0.0,0.0,0.0,3,2,abstain
MuSiQue,401,Where is New Perry's place of death found in Florida?,2,"[""Newt Perry"", ""Ocala, Florida""]",3,0,5,1,2,1,0,0.5,1.0,0.5,0,1,SetR incomplete -> DBEC complete,DBEC improves support coverage,1,1,1,dbec_recovers_all_missing,"[""Ocala, Florida""]",[],"[""Ocala, Florida""]","[""Newt Perry"", ""Vestal Goodman"", ""Chris Meffert""]","[""Newt Perry"", ""Hillsborough River State Park"", ""Ocala, Florida"", ""Florida"", ""Perdido River""]",0.0,0.0,0.0,0.0,0.0,0.0,1,0,abstain
MuSiQue,402,Who is the wife of the man who produced the documentary of the pop star who influenced Beyonce?,3,"[""Liza and David"", ""Beyoncé"", ""Michael Jackson: The Life of an Icon""]",2,1,5,2,2,1,1,0.6666666666666666,0.6666666666666666,0.0,0,0,SetR incomplete -> DBEC incomplete,support coverage tied,0,0,0,dbec_recovers_none,"[""Liza and David""]","[""Liza and David""]",[],"[""Michael Jackson: The Life of an Icon"", ""Beyoncé""]","[""Michael Jackson: The Life of an Icon"", ""Beyoncé"", ""Private Hell 36"", ""Beyoncé"", ""Nine Days that Changed the World""]",0.0,0.0,0.0,0.0,0.0,0.0,3,2,bind
MuSiQue,403,What day is the Feast held in the city where the headquarters of the only group larger than Långa nätter's record label is located?,4,"[""Långa nätter"", ""Santa Monica, California"", ""The Right Stuff Records"", ""Sony Music""]",4,0,5,2,2,2,2,0.5,0.5,0.0,0,0,SetR incomplete -> DBEC incomplete,support coverage tied,0,0,0,dbec_recovers_none,"[""Santa Monica, California"", ""The Right Stuff Records""]","[""Santa Monica, California"", ""The Right Stuff Records""]",[],"[""Miami"", ""Sony Music"", ""Sleaszy Rider Records"", ""Långa nätter""]","[""Sony Music"", ""New York City"", ""Långa nätter"", ""Jamnagar district"", ""Miami""]",0.0,0.0,0.0,0.0,0.0,0.0,4,3,abstain
MuSiQue,404,What treaty ceded territory to the US extending west to the body of water by the city where Write This Down was formed?,3,"[""Military history of the United States"", ""Write This Down (band)"", ""Minneapolis""]",5,0,5,2,2,1,1,0.6666666666666666,0.6666666666666666,0.0,0,0,SetR incomplete -> DBEC incomplete,support coverage tied,0,0,0,dbec_recovers_none,"[""Military history of the United States""]","[""Military history of the United States""]",[],"[""Write This Down (band)"", ""Minneapolis"", ""San Diego"", ""Treaty of Guadalupe Hidalgo"", ""Elliott Bay""]","[""Minneapolis"", ""Write This Down (band)"", ""Mexican Cession"", ""I Can Only Imagine (MercyMe song)"", ""J. David Irwin""]",0.0,0.5714285714285715,0.0,0.5714,0.0,-2.8571428571488866e-05,3,2,bind
MuSiQue,405,When did the party that hold the majority in the House of Reps take control of the branch that approves members of the American cabinet?,3,"[""2014 United States Senate elections"", ""Cabinet of the United States"", ""114th United States Congress""]",5,0,5,2,0,1,3,0.6666666666666666,0.0,-0.6666666666666666,0,0,SetR incomplete -> DBEC incomplete,DBEC loses support coverage,0,0,0,dbec_recovers_none,"[""2014 United States Senate elections""]","[""2014 United States Senate elections"", ""Cabinet of the United States"", ""114th United States Congress""]",[],"[""Cabinet of the United States"", ""110th United States Congress"", ""114th United States Congress"", ""2010 United States House of Representatives elections"", ""115th United States Congress""]","[""Republican Party (United States)"", ""Majority leader"", ""Party leaders of the United States House of Representatives"", ""Speaker of the United States House of Representatives"", ""Party leaders of the United States House of Representatives""]",0.0,0.0,0.0,0.0,0.0,0.0,2,1,bind
