dataset,query_index,split,strong_label,daec_f1,nobind_f1,daec_em,nobind_em,delta_f1_daec_minus_nobind,delta_em_daec_minus_nobind,alias_match_rate,avg_candidate_title_occurrences,bind_conf_candidate_coverage,bind_conf_candidate_simplicity,bind_conf_composite_primary,bind_conf_composite_with_margin_diagnostic,bind_conf_margin_diagnostic,bind_conf_match_quality,bind_conf_single_candidate_rate,bind_conf_title_unique,binding_count,binding_count_unpruned,candidate_count_max,candidate_count_mean,candidate_count_total,candidate_coverage,candidate_req_count,dep_margin_mean_diagnostic,dep_margin_min_diagnostic,dep_score_top1_mean_diagnostic,dependent_req_count,duplicate_entity_count,empty_entity_responses,empty_response_rate,exactish_match_rate,extraction_count,low_ambiguity,match_rate,matched_entity_count,max_dependency_depth,multi_candidate_rate,multi_candidate_req_count,raw_entity_count,requirement_count,single_candidate_rate,single_candidate_req_count,skipped_anchor_count,title_nonunique_rate,title_unique_rate,unmatched_entity_count,unmatched_rate,question
MuSiQue,815,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.7,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,"Who was a prominent figure at the radio division of the broadcasting company that created the version of The Biggest Loser: The Final Chance, set in the country containing Labu?"
MuSiQue,816,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.015999999999999997,0.0,0.09999999999999998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.8,From where do buses leave the city CKIS-FM serves?
MuSiQue,817,test,bind_helpful,1.0,0.6667,1.0,0.0,0.33330000000000004,1.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,In what part of Florida is Tom Denney's birthplace located?
MuSiQue,818,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,What date did the creator of Autumn Leaves die?
MuSiQue,819,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,How many books were said to have been written by the person who proposed explanations for the origins of earthquakes and the formation of mountains?
MuSiQue,820,test,ignore,0.125,0.0,0.0,0.0,0.125,0.0,0.0,2,1.0,0.5,0.5559139784946237,0.565555582795699,0.604122,0.11290322580645161,0.5,0.6666666666666666,2.0,2.0,2.0,1.5,3.0,1.0,2.0,0.604122,0.20824399999999998,0.895878,2.0,0.0,8.0,0.5333333333333333,1.0,15.0,0.5,0.0967741935483871,3.0,2.0,0.5,1.0,31.0,3.0,0.5,1.0,1.0,0.3333333333333333,0.6666666666666666,27.0,0.8709677419354839,What were the Genesis's advantage over the platform of Pictionary?
MuSiQue,821,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,0.5,0.4857142857142857,0.42704882857142856,0.19238700000000009,0.42857142857142855,0.0,0.5,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.19238700000000009,0.19238700000000009,0.76065,1.0,2.0,2.0,0.4,1.0,5.0,0.5,0.2857142857142857,2.0,1.0,1.0,1.0,7.0,2.0,0.0,0.0,0.0,0.5,0.5,3.0,0.42857142857142855,Where does the body of water by the home of the Juicy Lucy empty into the gulf of Mexico?
MuSiQue,822,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0125,0.010000000000000002,0.0,0.0625,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.2,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,0.0,0.0,7.0,0.875,Who did the actor who played Batman in the new Justice League play in Dazed and Confused?
MuSiQue,823,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Where is the Voshmgir District located?
MuSiQue,824,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,Who does the cast member from Julie play in Princess Diaries?
MuSiQue,825,dev,abstain_helpful,0.0,0.5,0.0,0.0,-0.5,0.0,0.0,3,1.0,0.3333333333333333,0.5216666666666667,0.5292592333333334,0.5596295,0.275,0.5,0.5,3.0,3.0,3.0,2.0,4.0,1.0,2.0,0.5596295,0.11925899999999989,0.9360299999999999,2.0,3.0,1.0,0.1,1.0,10.0,0.3333333333333333,0.2,4.0,2.0,0.5,1.0,20.0,3.0,0.5,1.0,0.0,0.5,0.5,13.0,0.65,The Real Housewives series from the largest city of the state where WEKL transmits started when?
MuSiQue,826,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Where is the district that the person who wanted to reform and address Bernhard Lichtenberg's religion preached a sermon on Marian devotion before his death located?
MuSiQue,827,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,4,1.0,1.0,0.6625,0.73,1.0,0.3125,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,8.0,0.8,1.0,10.0,1.0,0.25,2.0,2.0,0.0,0.0,8.0,3.0,1.0,2.0,1.0,1.0,0.0,5.0,0.625,Over how many slaves ended up getting emancipated on the birth place of Francis Watson?
MuSiQue,828,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,13.333333333333334,1.0,0.3333333333333333,0.3742424242424242,0.2993939393939394,0.0,0.20454545454545453,0.0,0.3333333333333333,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.1,0.6666666666666666,10.0,0.3333333333333333,0.13636363636363635,3.0,1.0,1.0,1.0,22.0,3.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,16.0,0.7272727272727273,How many places of higher learning are in the city where the Yongle emperor greeted the person to whom the edict was addressed?
MuSiQue,829,test,ignore,0.1,0.1,0.0,0.0,0.0,0.0,0.0,4,1.0,1.0,0.8,0.8400000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,What were Genesis's advantages over the platform that plays Bigfoot?
MuSiQue,830,dev,ignore,0.3333,0.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.08000000000000002,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"In The Office, Pam get's together with her husband in which episode?"
MuSiQue,831,test,bind_helpful,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1,0.6666666666666666,1.0,0.703030303030303,0.7624242424242424,1.0,0.1818181818181818,0.6666666666666666,1.0,1.0,1.0,1.0,0.6666666666666666,2.0,0.6666666666666666,2.0,1.0,1.0,0.5948255,3.0,0.0,5.0,0.25,1.0,20.0,1.0,0.18181818181818182,2.0,3.0,0.0,0.0,11.0,4.0,0.6666666666666666,2.0,0.0,0.0,1.0,9.0,0.8181818181818182,"When is Celebrity Big Brother coming to the network that, along with the original network of Then Came Bronson and ABC, is based in New York?"
MuSiQue,832,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Who is the spouse of the person who plays Batman in the Lego Batman Movie?
MuSiQue,833,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,0.825,0.8600000000000001,1.0,0.12499999999999997,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6,1.0,5.0,1.0,0.08333333333333333,1.0,1.0,0.0,0.0,12.0,2.0,1.0,1.0,0.0,0.0,1.0,10.0,0.8333333333333334,"Besides the Irish Channel and the body of water by the city Caspar Voght died in, what else lowered in the last cold phase?"
MuSiQue,834,test,ignore,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,What were the Genesis's advantages over the system which had a three letter abbreviation and was also the platform for Star Voyager?
MuSiQue,835,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.666666666666667,0.5,0.5,0.28717948717948716,0.22974358974358974,0.0,0.10256410256410256,0.0,0.3333333333333333,3.0,3.0,3.0,1.5,3.0,0.5,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.1,1.0,10.0,0.5,0.07692307692307693,3.0,2.0,0.5,1.0,39.0,3.0,0.0,0.0,1.0,0.6666666666666666,0.3333333333333333,34.0,0.8717948717948718,"Who led the movement against communism, in the country where, along with the nation that Ágnes Konkoly is from, many expelled French Jews relocated to?"
MuSiQue,836,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,What gun does the director of Pollock use in Westworld?
MuSiQue,837,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,What is the name of the castle in the city where the performers of Born A Lion was formed?
MuSiQue,838,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,What was the average per capita GVA in 2013 of the country which created Burma's academic system?
MuSiQue,839,dev,ignore,0.1111,0.1111,0.0,0.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.838615,1.0,0.0,4.0,0.8,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"What were the Genesis's advantages over the platform with a three letter abbreviation, that had a video game named after the league in charge of the Super Bowl halftime show?"
MuSiQue,840,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,What field does the author of Parallel Worlds work in?
MuSiQue,841,test,ignore,0.6667,0.6667,0.0,0.0,0.0,0.0,0.6,1.4,1.0,0.2,0.4048275862068966,0.3936060689655173,0.34872000000000003,0.22413793103448276,0.0,0.6,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.34872000000000003,0.34872000000000003,1.0,1.0,1.0,1.0,0.2,0.4,5.0,0.2,0.1724137931034483,5.0,1.0,1.0,1.0,29.0,2.0,0.0,0.0,2.0,0.4,0.6,21.0,0.7241379310344828,"A line with Williamsburg, Main Street and another station are in a state that's next to an ocean. When did that ocean start to open up?"
MuSiQue,842,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.95,0.96,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"When was the performer of the album From Them, Through Us, to You formed?"
MuSiQue,843,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,0.7,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,When were the monuments built in the Mother-in-Law performer's birthplace?
MuSiQue,844,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.015999999999999997,0.0,0.09999999999999998,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.8,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,3.0,0.0,0.0,1.0,0.0,0.0,4.0,0.8,When was the Palau de la Generalitat constructed in the city where Martin from the region where Erla is located died?
MuSiQue,845,test,ignore,0.4,0.0,0.0,0.0,0.4,0.0,0.3333333333333333,7,1.0,0.3333333333333333,0.3568627450980392,0.2854901960784314,0.0,0.11764705882352944,0.0,0.3333333333333333,3.0,3.0,3.0,3.0,3.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,0.3,0.6666666666666666,10.0,0.3333333333333333,0.08823529411764706,3.0,1.0,1.0,1.0,34.0,3.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,29.0,0.8529411764705882,How long had the city considered the nominal capitol of the Republic of China been the capitol city of Yaxing Coach's headquarters location?
MuSiQue,846,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.3333333333333333,1.0,0.5904761904761905,0.6723809523809524,1.0,0.2857142857142857,0.3333333333333333,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,0.586124,3.0,0.0,13.0,0.8666666666666667,1.0,15.0,1.0,0.14285714285714285,1.0,3.0,0.0,0.0,7.0,4.0,0.3333333333333333,1.0,2.0,0.0,1.0,4.0,0.5714285714285714,When was the Palau de la Generalitat constructed in the city where Martin from where Mianos is located died?
MuSiQue,847,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,Where did the author of The National Dream go to university?
MuSiQue,848,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2,1.0,1.0,0.75,0.8,1.0,0.75,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,3.0,0.6,0.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,What does SEAL stand for in the branch of military that operates USS Mahan?
MuSiQue,849,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,"What UK label was bought by the company which, along with ABC and the network which hosts Hero High, is the other major broadcaster based in NY?"
MuSiQue,850,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.875,0.9000000000000001,1.0,0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.5,What label was responsible for who sang or played Delta Hardware?
MuSiQue,851,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.4,1.0,0.2,0.44545454545454544,0.3610200363636364,0.023282000000000025,0.22727272727272724,0.0,0.8,5.0,5.0,5.0,5.0,5.0,1.0,1.0,0.023282000000000025,0.023282000000000025,1.0,1.0,5.0,0.0,0.0,0.8,5.0,0.2,0.15151515151515152,5.0,1.0,1.0,1.0,33.0,2.0,0.0,0.0,0.0,0.2,0.8,23.0,0.696969696969697,What was the language of Auctor of who built a european empire and was crowned emperor of the romans in 800 era later known as?
MuSiQue,852,dev,abstain_helpful,0.0952,0.6,0.0,0.0,-0.5047999999999999,0.0,0.3333333333333333,1.3333333333333333,0.5,0.5,0.35833333333333334,0.2978498666666667,0.055915999999999966,0.12500000000000003,0.0,0.6666666666666666,3.0,3.0,3.0,1.5,3.0,0.5,1.0,0.055915999999999966,0.055915999999999966,0.99732,2.0,1.0,4.0,0.4,0.6666666666666666,10.0,0.5,0.10714285714285714,3.0,2.0,0.5,1.0,28.0,3.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,24.0,0.8571428571428571,What was the main goal of Germany in the battle of the ocean region adjacent to the city where The Golden Palace is set?
MuSiQue,853,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.3333333333333333,1,0.5,0.5,0.4388888888888889,0.41653431111111117,0.32711599999999996,0.19444444444444442,0.0,1.0,3.0,3.0,3.0,1.5,3.0,0.5,1.0,0.32711599999999996,0.32711599999999996,1.0,2.0,1.0,6.0,0.6,0.6666666666666666,10.0,0.5,0.16666666666666666,3.0,2.0,0.5,1.0,18.0,3.0,0.0,0.0,0.0,0.0,1.0,14.0,0.7777777777777778,Who is the president of the newly declared independent country that is part of the Commission of Truth and Friendship with the country where Sumardi was born?
MuSiQue,854,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,1.0,0.25,0.7166666666666667,0.6762016333333334,0.5143415,0.8333333333333334,0.5,1.0,4.0,4.0,4.0,2.5,5.0,1.0,2.0,0.5143415,0.028683000000000014,1.0,2.0,0.0,4.0,0.4,0.2,10.0,0.25,0.8333333333333334,5.0,2.0,0.5,1.0,6.0,3.0,0.5,1.0,0.0,0.0,1.0,1.0,0.16666666666666666,Who played the singer of is She Really Going Out With Him in the movie based on the artist whose concert was the first Beyonce attended?
MuSiQue,855,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.85,0.8800000000000001,1.0,0.25,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,7.0,0.7,1.0,10.0,1.0,0.25,2.0,2.0,0.0,0.0,8.0,3.0,1.0,2.0,0.0,0.0,1.0,6.0,0.75,What team is the person who hit the first home run at the new stadium where the american league Wildcard game will be played a member of?
MuSiQue,856,dev,ignore,0.6667,0.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,What is the longest home run in the history of the league of the team that has played the most games in the competition they give out MVP awards after?
MuSiQue,857,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.6,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,Who's the sibling of the player who won the men's wimbledon championship 2016?
MuSiQue,858,dev,bind_helpful,0.9091,0.2857,0.0,0.0,0.6234,0.0,0.0,3,1.0,1.0,0.8,0.8400000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,What was the population density of Tammy Leitner's city of birth in 2009?
MuSiQue,859,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04000000000000001,0.0,0.25,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,Who is the spouse of the actor portraying Jerry Lee Lewis in Great Balls of Fire?
MuSiQue,860,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.95,0.96,1.0,0.75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.6,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,What is the enrollment at the school that owns the Miami Hurricane?
MuSiQue,861,dev,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,9.0,0.9,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,In what region of Germany is the district where a sermon on Marian devotion was preached by the man who wanted to reform the religion of Victor Razafimahatratra?
MuSiQue,862,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1,1.0,1.0,0.9,0.9200000000000002,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,0.5,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.5,Who is the mother of the father of Julia Murdock Smith?
MuSiQue,863,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.5,1.0,0.65,0.72,1.0,0.25,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,0.0,4.0,0.4,1.0,10.0,1.0,0.25,1.0,1.0,0.0,0.0,4.0,4.0,0.5,1.0,0.0,0.0,1.0,3.0,0.75,In what region of the country where Lam Thao is located is John Phan's birthplace?
MuSiQue,864,test,ignore,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,0.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,"Who wrote ""Turn Me On"" by performer of ""Happy Pills""?"
MuSiQue,865,dev,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,Who is the Chief Judge in the place where DeltaWomen's headquarters in located?
MuSiQue,866,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.8,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,which professional sports team would you not see play a home game in the arena where the last place Cream performed?
MuSiQue,867,test,abstain_helpful,0.6667,1.0,0.0,1.0,-0.33330000000000004,-1.0,0.0,3,1.0,1.0,0.8,0.8400000000000001,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,4.0,0.8,1.0,5.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,"What was the form of the language that the last name Sylvester comes from, used in the era of Fastrada's spouse, later known as?"
MuSiQue,868,test,ignore,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.5,1.0,0.45,0.56,1.0,0.25,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,2.0,2.0,0.2,1.0,10.0,1.0,0.125,1.0,2.0,0.0,0.0,8.0,3.0,0.5,1.0,0.0,1.0,0.0,5.0,0.625,What continent is the country located near the country of citizenship of The Book Thief's author part of?
