dataset,subset_dataset,subset_index,query_index,question,gold_doc_count,gold_titles_json,setr_selected_count,setr_em,setr_f1,setr_support_recall,setr_support_complete,setr_support_missing_count,setr_titles_json,dbec_selected_count,dbec_em,dbec_f1,dbec_support_recall,dbec_support_complete,dbec_support_missing_count,dbec_recovered_missing_count,dbec_titles_json,requirement_count,dependent_req_count,selective_binding_decision,rank_fill5_answer,rank_fill5_em,rank_fill5_f1,rank_fill5_empty_answer,rank_fill5_selected_count,rank_fill5_support_hit_count,rank_fill5_support_missing_count,rank_fill5_support_recall,rank_fill5_support_complete,rank_fill5_actual_added_count,rank_fill5_rank_fill_count,rank_fill5_titles_json,oracle_fill5_answer,oracle_fill5_em,oracle_fill5_f1,oracle_fill5_empty_answer,oracle_fill5_selected_count,oracle_fill5_support_hit_count,oracle_fill5_support_missing_count,oracle_fill5_support_recall,oracle_fill5_support_complete,oracle_fill5_actual_added_count,oracle_fill5_rank_fill_count,oracle_fill5_titles_json,dbec_repair_fill5_answer,dbec_repair_fill5_em,dbec_repair_fill5_f1,dbec_repair_fill5_empty_answer,dbec_repair_fill5_selected_count,dbec_repair_fill5_support_hit_count,dbec_repair_fill5_support_missing_count,dbec_repair_fill5_support_recall,dbec_repair_fill5_support_complete,dbec_repair_fill5_actual_added_count,dbec_repair_fill5_rank_fill_count,dbec_repair_fill5_titles_json
MuSiQue,musique_dbec_cf_underselect_20260507,86,815,"Who was a prominent figure at the radio division of the broadcasting company that created the version of The Biggest Loser: The Final Chance, set in the country containing Labu?",3,"[""Adult contemporary music"", ""Labu, Temburong"", ""The Biggest Loser Brunei: Lose It All""]",2,0.0,0.0,0.6666666666666666,0,1,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong""]",5,0.0,0.0,0.6666666666666666,0,1,0,"[""Edward Fokczyński"", ""The Biggest Loser Brunei: Lose It All"", ""WXBQ-FM"", ""Labu, Temburong"", ""The Biggest Loser (season 1)""]",3,2,abstain,Not enough information.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong"", ""The Biggest Loser (season 1)"", ""Labu dan Labi"", ""Ali Vincent""]",Walter Sabo.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong"", ""Adult contemporary music"", ""The Biggest Loser (season 1)"", ""Labu dan Labi""]",Edward Fokczyński.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""The Biggest Loser Brunei: Lose It All"", ""Labu, Temburong"", ""Edward Fokczyński"", ""WXBQ-FM"", ""The Biggest Loser (season 1)""]"
MuSiQue,musique_dbec_cf_underselect_20260507,87,826,Where is the district that the person who wanted to reform and address Bernhard Lichtenberg's religion preached a sermon on Marian devotion before his death located?,4,"[""Reformation"", ""Wittenberg (district)"", ""Bernhard Lichtenberg"", ""Mary, mother of Jesus""]",3,0.0,0.0,0.25,0,3,"[""Bernhard Lichtenberg"", ""Rudolph Goclenius the Younger"", ""Leipzig (district)""]",5,1.0,1.0,1.0,1,0,3,"[""Bernhard Lichtenberg"", ""Mary, mother of Jesus"", ""Wittenberg (district)"", ""Mary, mother of Jesus"", ""Reformation""]",2,1,abstain,Saxony-Anhalt.,1.0,1.0,0,5,3,1,0.75,0,2,2,"[""Bernhard Lichtenberg"", ""Rudolph Goclenius the Younger"", ""Leipzig (district)"", ""Mary, mother of Jesus"", ""Wittenberg (district)""]",Wittenberg district.,0.0,0.0,0,5,3,1,0.75,0,2,0,"[""Bernhard Lichtenberg"", ""Rudolph Goclenius the Younger"", ""Leipzig (district)"", ""Reformation"", ""Wittenberg (district)""]",Saxony-Anhalt.,1.0,1.0,0,5,3,1,0.75,0,2,0,"[""Bernhard Lichtenberg"", ""Rudolph Goclenius the Younger"", ""Leipzig (district)"", ""Mary, mother of Jesus"", ""Wittenberg (district)""]"
MuSiQue,musique_dbec_cf_underselect_20260507,88,837,What is the name of the castle in the city where the performers of Born A Lion was formed?,3,"[""Danko Jones"", ""Born a Lion"", ""Casa Loma""]",2,0.0,0.0,0.3333333333333333,0,2,"[""Danko Jones"", ""Baynard's Castle""]",5,0.0,0.0,0.3333333333333333,0,2,1,"[""Greifensee Castle"", ""Born a Lion"", ""Krimulda Castle"", ""We Sweat Blood"", ""Baynard's Castle""]",2,1,abstain,Baynard's Castle.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Danko Jones"", ""Baynard's Castle"", ""Born a Lion"", ""We Sweat Blood"", ""Robert Fitz Richard""]",Casa Loma.,1.0,1.0,0,5,3,0,1.0,1,3,1,"[""Danko Jones"", ""Baynard's Castle"", ""Born a Lion"", ""Casa Loma"", ""We Sweat Blood""]",None.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Danko Jones"", ""Baynard's Castle"", ""Greifensee Castle"", ""Born a Lion"", ""Krimulda Castle""]"
MuSiQue,musique_dbec_cf_underselect_20260507,89,848,What does SEAL stand for in the branch of military that operates USS Mahan?,3,"[""USS Mahan (DDG-42)"", ""List of destroyer classes of the United States Navy"", ""United States Navy SEALs""]",2,1.0,1.0,0.3333333333333333,0,2,"[""United States Navy SEALs"", ""Rudy Boesch""]",5,1.0,1.0,1.0,1,0,2,"[""United States Navy SEALs"", ""USS Mahan (DDG-42)"", ""United States Navy SEALs"", ""Rudy Boesch"", ""List of destroyer classes of the United States Navy""]",2,1,abstain,"Sea, Air, and Land.",1.0,1.0,0,5,3,0,1.0,1,3,3,"[""United States Navy SEALs"", ""Rudy Boesch"", ""USS Mahan (DDG-42)"", ""United States Navy SEALs"", ""List of destroyer classes of the United States Navy""]","Sea, Air, and Land.",1.0,1.0,0,5,3,0,1.0,1,3,1,"[""United States Navy SEALs"", ""Rudy Boesch"", ""USS Mahan (DDG-42)"", ""List of destroyer classes of the United States Navy"", ""United States Navy SEALs""]","Sea, Air, and Land.",1.0,1.0,0,5,3,0,1.0,1,3,0,"[""United States Navy SEALs"", ""Rudy Boesch"", ""United States Navy SEALs"", ""USS Mahan (DDG-42)"", ""List of destroyer classes of the United States Navy""]"
MuSiQue,musique_dbec_cf_underselect_20260507,90,863,In what region of the country where Lam Thao is located is John Phan's birthplace?,3,"[""South Central Coast"", ""Lâm Thao District"", ""John Phan""]",2,0.0,0.0,0.6666666666666666,0,1,"[""John Phan"", ""Lâm Thao District""]",5,0.0,0.0,0.6666666666666666,0,1,0,"[""Lâm Thao District"", ""John Phan"", ""Robert Perew"", ""Hạ Hòa District"", ""Việt Yên District""]",4,2,bind,Northeast.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""John Phan"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Lâm Đồng Province""]",South Central Coast.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""John Phan"", ""Lâm Thao District"", ""South Central Coast"", ""Hạ Hòa District"", ""Việt Yên District""]",Northeast.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""John Phan"", ""Lâm Thao District"", ""Robert Perew"", ""Hạ Hòa District"", ""Việt Yên District""]"
MuSiQue,musique_dbec_cf_underselect_20260507,91,875,When did the state that Frozen Run is located in reinstate the death penalty?,3,"[""Capital punishment in the United States"", ""Frozen Run"", ""Socialist Party of Oregon (Columbia County, Oregon)""]",2,0.0,0.0,0.6666666666666666,0,1,"[""Frozen Run"", ""Capital punishment in the United States""]",5,1.0,1.0,0.6666666666666666,0,1,0,"[""Gun laws in Pennsylvania"", ""Frozen Run"", ""Pennsylvania"", ""Hawk Run, Pennsylvania"", ""Capital punishment in the United States""]",2,1,bind,Cannot be determined.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Frozen Run"", ""Capital punishment in the United States"", ""Capital punishment in the United States"", ""Furman v. Georgia"", ""Capital punishment in the United States""]",Cannot be determined.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Frozen Run"", ""Capital punishment in the United States"", ""Capital punishment in the United States"", ""Furman v. Georgia"", ""Capital punishment in the United States""]",1984.,1.0,1.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Frozen Run"", ""Capital punishment in the United States"", ""Gun laws in Pennsylvania"", ""Pennsylvania"", ""Hawk Run, Pennsylvania""]"
MuSiQue,musique_dbec_cf_underselect_20260507,92,886,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",4,"[""Florimond Claude, Comte de Mercy-Argenteau"", ""Kaliningrad"", ""César Gabriel de Choiseul"", ""Middle Ages""]",3,0.0,0.0,0.5,0,2,"[""Kaliningrad"", ""Middle Ages"", ""Maria Theresa of Naples and Sicily""]",5,0.0,0.0,0.25,0,3,1,"[""Maria Theresa of Naples and Sicily"", ""Klejwy PGR"", ""Ashkenazi Jews"", ""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin""]",4,2,bind,Poland.,0.0,0.0,0,5,3,1,0.75,0,2,2,"[""Kaliningrad"", ""Middle Ages"", ""Maria Theresa of Naples and Sicily"", ""Florimond Claude, Comte de Mercy-Argenteau"", ""Rose Bertin""]",Russia.,0.0,0.0,0,5,4,0,1.0,1,2,0,"[""Kaliningrad"", ""Middle Ages"", ""Maria Theresa of Naples and Sicily"", ""Florimond Claude, Comte de Mercy-Argenteau"", ""César Gabriel de Choiseul""]",Poland.,0.0,0.0,0,5,2,2,0.5,0,2,0,"[""Kaliningrad"", ""Middle Ages"", ""Maria Theresa of Naples and Sicily"", ""Klejwy PGR"", ""Ashkenazi Jews""]"
MuSiQue,musique_dbec_cf_underselect_20260507,93,892,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",3,"[""1973 oil crisis"", ""Scion (automobile)"", ""Acura Legend""]",2,0.0,0.0,0.3333333333333333,0,2,"[""1973 oil crisis"", ""Toyota""]",5,0.0,0.0,0.6666666666666666,0,1,1,"[""Toyota"", ""Acura Legend"", ""1973 oil crisis"", ""Acura RL"", ""Acura RLX""]",2,1,abstain,1983.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""1973 oil crisis"", ""Toyota"", ""Acura Legend"", ""Acura RL"", ""Acura RLX""]",1983.,0.0,0.0,0,5,3,0,1.0,1,3,1,"[""1973 oil crisis"", ""Toyota"", ""Scion (automobile)"", ""Acura Legend"", ""Acura RL""]",1983.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""1973 oil crisis"", ""Toyota"", ""Toyota"", ""Acura Legend"", ""Acura RL""]"
MuSiQue,musique_dbec_cf_underselect_20260507,94,900,What year did the Governor of the city where Pacem in Terris' author died end?,3,"[""Governor of Vatican City"", ""Pacem in terris"", ""Canonization of Pope John XXIII and Pope John Paul II""]",2,0.0,0.0,0.3333333333333333,0,2,"[""Pacem in terris"", ""Pope John XXIII""]",5,1.0,1.0,1.0,1,0,2,"[""Governor of Vatican City"", ""Pacem in terris"", ""Canonization of Pope John XXIII and Pope John Paul II"", ""Pope John XXIII"", ""Vatican City""]",4,3,abstain,1952.,1.0,1.0,0,5,3,0,1.0,1,3,3,"[""Pacem in terris"", ""Pope John XXIII"", ""Governor of Vatican City"", ""Canonization of Pope John XXIII and Pope John Paul II"", ""Vatican City""]",1952.,1.0,1.0,0,5,3,0,1.0,1,3,1,"[""Pacem in terris"", ""Pope John XXIII"", ""Governor of Vatican City"", ""Canonization of Pope John XXIII and Pope John Paul II"", ""Vatican City""]",1952.,1.0,1.0,0,5,3,0,1.0,1,3,0,"[""Pacem in terris"", ""Pope John XXIII"", ""Governor of Vatican City"", ""Canonization of Pope John XXIII and Pope John Paul II"", ""Pope John XXIII""]"
MuSiQue,musique_dbec_cf_underselect_20260507,95,901,Where does the body of water by the city where Write This Down was formed and Ohio River meet?,3,"[""Ohio River"", ""Write This Down (band)"", ""Minneapolis""]",2,0.0,0.0,0.3333333333333333,0,2,"[""Write This Down (band)"", ""Allegheny River""]",5,0.0,0.0,0.6666666666666666,0,1,1,"[""New York City"", ""Ohio River"", ""Write This Down (band)"", ""New York City"", ""Allegheny River""]",3,2,abstain,Pittsburgh.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Write This Down (band)"", ""Allegheny River"", ""List of crossings of the Kiskiminetas River"", ""Ohio River"", ""Monongahela City Bridge""]","Cairo, Illinois.",0.0,0.5714285714285715,0,5,3,0,1.0,1,3,1,"[""Write This Down (band)"", ""Allegheny River"", ""Ohio River"", ""Minneapolis"", ""List of crossings of the Kiskiminetas River""]",Mississippi River.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Write This Down (band)"", ""Allegheny River"", ""New York City"", ""Ohio River"", ""New York City""]"
MuSiQue,musique_dbec_cf_underselect_20260507,96,902,What is the capital of the county that shares a border with the county where Don Werner was born?,4,"[""Don Werner"", ""Jerome Quinn"", ""John C. Petersen"", ""Pulaski High School""]",2,1.0,1.0,0.25,0,3,"[""Don Werner"", ""Oklahoma City""]",5,0.0,0.0,0.25,0,3,0,"[""Baranya County"", ""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Anne Simonett""]",3,2,bind,Green Bay.,1.0,1.0,0,5,1,3,0.25,0,3,3,"[""Don Werner"", ""Oklahoma City"", ""J. P. Hayes"", ""Anne Simonett"", ""Erik Jensen (American football)""]",Green Bay.,1.0,1.0,0,5,2,2,0.5,0,3,2,"[""Don Werner"", ""Oklahoma City"", ""Jerome Quinn"", ""J. P. Hayes"", ""Anne Simonett""]",Neenah.,0.0,0.0,0,5,1,3,0.25,0,3,0,"[""Don Werner"", ""Oklahoma City"", ""Baranya County"", ""J. P. Hayes"", ""Anne Simonett""]"
MuSiQue,musique_dbec_cf_underselect_20260507,97,908,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,4,"[""Major League Baseball Most Valuable Player Award"", ""World Series"", ""New York Yankees"", ""2018 Major League Baseball season""]",3,0.0,0.16666666666666666,0.5,0,2,"[""World Series"", ""Major League Baseball schedule"", ""2018 Major League Baseball season""]",5,0.0,0.0,0.5,0,2,1,"[""World Series"", ""Opening Day"", ""Major League Baseball Most Valuable Player Award"", ""Sports league ranking"", ""2018–19 NHL season""]",4,3,abstain,late March or early April.,0.0,0.25,0,5,2,2,0.5,0,2,2,"[""World Series"", ""Major League Baseball schedule"", ""2018 Major League Baseball season"", ""NBA Most Valuable Player Award"", ""Opening Day""]",late March / early April to late September / early October.,0.0,0.16666666666666666,0,5,4,0,1.0,1,2,0,"[""World Series"", ""Major League Baseball schedule"", ""2018 Major League Baseball season"", ""Major League Baseball Most Valuable Player Award"", ""New York Yankees""]",April.,0.0,0.0,0,5,2,2,0.5,0,2,0,"[""World Series"", ""Major League Baseball schedule"", ""2018 Major League Baseball season"", ""World Series"", ""Opening Day""]"
MuSiQue,musique_dbec_cf_underselect_20260507,98,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,4,"[""That Dam"", ""2020 AFC U-23 Championship qualification"", ""Myanmar"", ""Geography of Myanmar""]",3,0.0,0.0,0.25,0,3,"[""That Dam"", ""Switzerland"", ""2017 FIFA Confederations Cup""]",5,0.0,0.0,0.25,0,3,0,"[""United States men's national soccer team"", ""That Dam"", ""1986 FIFA World Cup"", ""Switzerland"", ""Pakxan""]",3,1,bind,No major conflict is mentioned between Switzerland and Laos.,0.0,0.0,0,5,1,3,0.25,0,2,2,"[""That Dam"", ""Switzerland"", ""2017 FIFA Confederations Cup"", ""Pakxan"", ""UEFA Euro 2012 Final""]",None.,0.0,0.0,0,5,2,2,0.5,0,2,1,"[""That Dam"", ""Switzerland"", ""2017 FIFA Confederations Cup"", ""2020 AFC U-23 Championship qualification"", ""Pakxan""]",Mexico and the United States.,0.0,0.0,0,5,1,3,0.25,0,2,0,"[""That Dam"", ""Switzerland"", ""2017 FIFA Confederations Cup"", ""United States men's national soccer team"", ""1986 FIFA World Cup""]"
MuSiQue,musique_dbec_cf_underselect_20260507,99,925,Where is the district that the person who wanted to reform and address Jesus Varela's religion preached a sermon on Marian devotion before his death located?,4,"[""Reformation"", ""Jesus Varela"", ""Wittenberg (district)"", ""Mary, mother of Jesus""]",3,0.0,0.0,0.25,0,3,"[""Jesus Varela"", ""Ambroise-Marie Carré"", ""Rudolph Goclenius the Younger""]",5,0.0,0.0,0.75,0,1,2,"[""Mary, mother of Jesus"", ""Sokolniki District"", ""Jesus Varela"", ""Mary, mother of Jesus"", ""Wittenberg (district)""]",3,2,abstain,Wittenberg.,0.0,0.0,0,5,2,2,0.5,0,2,2,"[""Jesus Varela"", ""Ambroise-Marie Carré"", ""Rudolph Goclenius the Younger"", ""Mary, mother of Jesus"", ""Mary, mother of Jesus""]",Saxony-Anhalt.,1.0,1.0,0,5,3,1,0.75,0,2,0,"[""Jesus Varela"", ""Ambroise-Marie Carré"", ""Rudolph Goclenius the Younger"", ""Reformation"", ""Wittenberg (district)""]",Moscow.,0.0,0.0,0,5,2,2,0.5,0,2,0,"[""Jesus Varela"", ""Ambroise-Marie Carré"", ""Rudolph Goclenius the Younger"", ""Mary, mother of Jesus"", ""Sokolniki District""]"
MuSiQue,musique_dbec_cf_underselect_20260507,100,943,In what region of the country where Lam Thao is located is the city where the Zone 5 Military Museum can be found?,3,"[""Zone 5 Military Museum, Danang"", ""South Central Coast"", ""Lâm Thao District""]",2,0.0,0.5,0.6666666666666666,0,1,"[""Zone 5 Military Museum, Danang"", ""Lâm Thao District""]",5,0.0,0.0,0.6666666666666666,0,1,0,"[""Lâm Thao District"", ""Zone 5 Military Museum, Danang"", ""Hạ Hòa District"", ""Việt Yên District"", ""Museum of Cham Sculpture""]",2,1,bind,Northeast.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""Zone 5 Military Museum, Danang"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Museum of Cham Sculpture""]",South Central Coast.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""Zone 5 Military Museum, Danang"", ""Lâm Thao District"", ""South Central Coast"", ""Hạ Hòa District"", ""Việt Yên District""]",Northeast.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Zone 5 Military Museum, Danang"", ""Lâm Thao District"", ""Hạ Hòa District"", ""Việt Yên District"", ""Museum of Cham Sculpture""]"
MuSiQue,musique_dbec_cf_underselect_20260507,101,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,3,"[""When I Was a Boy"", ""Casa Loma"", ""Gavin Bradley""]",2,0.0,0.0,0.3333333333333333,0,2,"[""When I Was a Boy"", ""Claus von Stauffenberg""]",5,0.0,0.0,0.3333333333333333,0,2,0,"[""Casa Natal del General Santander"", ""When I Was a Boy"", ""Primo Riccitelli"", ""Claus von Stauffenberg"", ""Prince Jean of Luxembourg""]",3,2,bind,Not mentioned.,0.0,0.0,0,5,1,2,0.3333333333333333,0,3,3,"[""When I Was a Boy"", ""Claus von Stauffenberg"", ""Prince Jean of Luxembourg"", ""Ben Castle"", ""Ray Stewart (Scottish footballer)""]",Not mentioned.,0.0,0.0,0,5,3,0,1.0,1,3,1,"[""When I Was a Boy"", ""Claus von Stauffenberg"", ""Casa Loma"", ""Gavin Bradley"", ""Prince Jean of Luxembourg""]",Unknown.,0.0,0.0,0,5,1,2,0.3333333333333333,0,3,0,"[""When I Was a Boy"", ""Claus von Stauffenberg"", ""Casa Natal del General Santander"", ""Primo Riccitelli"", ""Prince Jean of Luxembourg""]"
MuSiQue,musique_dbec_cf_underselect_20260507,102,954,Who was a prominent figure at the radio division of the broadcast company that created the version of The Biggest Loser set in the country where Kelupis originated?,3,"[""Kelupis"", ""Adult contemporary music"", ""The Biggest Loser Brunei: Lose It All""]",2,0.0,0.0,0.6666666666666666,0,1,"[""The Biggest Loser Brunei: Lose It All"", ""Kelupis""]",5,0.0,0.0,0.6666666666666666,0,1,0,"[""The Biggest Loser Brunei: Lose It All"", ""Kelupis"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)"", ""The Biggest Loser (season 2)""]",3,2,abstain,Caroline Rhea.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""The Biggest Loser Brunei: Lose It All"", ""Kelupis"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)"", ""The Biggest Loser (season 2)""]",Walter Sabo.,1.0,1.0,0,5,3,0,1.0,1,3,2,"[""The Biggest Loser Brunei: Lose It All"", ""Kelupis"", ""Adult contemporary music"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)""]",Caroline Rhea.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""The Biggest Loser Brunei: Lose It All"", ""Kelupis"", ""The Biggest Loser (season 1)"", ""The Biggest Loser (season 16)"", ""The Biggest Loser (season 2)""]"
MuSiQue,musique_dbec_cf_underselect_20260507,103,979,When did the city where the manufacturer of Ten High is headquartered elect its first black mayor?,3,"[""Black people"", ""Sazerac"", ""Ten High""]",2,0.0,0.0,0.3333333333333333,0,2,"[""Ten High"", ""Detroit""]",5,1.0,1.0,0.6666666666666666,0,1,1,"[""Aerotech Consumer Aerospace"", ""Black people"", ""Ten High"", ""General Electric"", ""New York City""]",4,3,abstain,1973.,0.0,0.0,0,5,1,2,0.3333333333333333,0,3,3,"[""Ten High"", ""Detroit"", ""1967 Detroit riot"", ""Ann Arbor, Michigan"", ""New York City""]",1970s.,1.0,1.0,0,5,3,0,1.0,1,3,1,"[""Ten High"", ""Detroit"", ""Black people"", ""Sazerac"", ""1967 Detroit riot""]",1973.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""Ten High"", ""Detroit"", ""Aerotech Consumer Aerospace"", ""Black people"", ""General Electric""]"
MuSiQue,musique_dbec_cf_underselect_20260507,104,984,Where did who argued that the country of citizenship of Victor Denisov had itself beome an imperialist power declare that he would intervene in the Korean conflict?,3,"[""Victor Denisov"", ""Imperialism"", ""Korean War""]",2,0.0,0.0,0.6666666666666666,0,1,"[""Victor Denisov"", ""Imperialism""]",5,0.0,0.0,1.0,1,0,1,"[""Imperialism"", ""Korean War"", ""Victor Denisov"", ""Korean War"", ""Korean War""]",3,2,abstain,Not mentioned.,0.0,0.0,0,5,3,0,1.0,1,3,3,"[""Victor Denisov"", ""Imperialism"", ""Korean War"", ""Korean War"", ""Korean War""]",Not mentioned.,0.0,0.0,0,5,3,0,1.0,1,3,2,"[""Victor Denisov"", ""Imperialism"", ""Korean War"", ""Korean War"", ""Korean War""]",Korea.,0.0,0.0,0,5,3,0,1.0,1,3,0,"[""Victor Denisov"", ""Imperialism"", ""Imperialism"", ""Korean War"", ""Korean War""]"
MuSiQue,musique_dbec_cf_underselect_20260507,105,997,"When did the maker of Acura Legend, the manufacturer of Lexus RX and Nissan open US assembly plants?",3,"[""Shigeyuki Hori"", ""1973 oil crisis"", ""Acura Legend""]",2,0.0,0.0,0.3333333333333333,0,2,"[""1973 oil crisis"", ""Toyota""]",5,0.0,0.0,0.6666666666666666,0,1,1,"[""1973 oil crisis"", ""Acura Legend"", ""Nissan Rogue"", ""Lexus RX"", ""Datsun""]",4,3,abstain,1983.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,3,"[""1973 oil crisis"", ""Toyota"", ""Acura RL"", ""Acura RLX"", ""Acura Legend""]",A decade after the 1973 oil crisis.,0.0,0.0,0,5,3,0,1.0,1,3,1,"[""1973 oil crisis"", ""Toyota"", ""Shigeyuki Hori"", ""Acura Legend"", ""Acura RL""]",early 1980s.,0.0,0.0,0,5,2,1,0.6666666666666666,0,3,0,"[""1973 oil crisis"", ""Toyota"", ""Acura Legend"", ""Nissan Rogue"", ""Lexus RX""]"
