dataset,query_index,gold_doc_count,missing_doc_id,missing_title,candidate_rank,rank_bucket,query_f1,query_em,failure_bucket,question,selected_non_gold_titles
musique,886,4,10688,César Gabriel de Choiseul,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",Ashkenazi Jews || Ashkenazi Jews || 1939 German ultimatum to Lithuania
musique,886,4,4538,Kaliningrad,9,rank6_10,0.0,0.0,candidate200_incomplete_top5_partial,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",Ashkenazi Jews || Ashkenazi Jews || 1939 German ultimatum to Lithuania
musique,889,3,537,Korean War,6,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,"Where did the leader who argued that the country of citizenship of Vladimir Lefebvre had become imperialist, declare that he would intervene in the Korean conflict?",Korean War || Korean War || Korean War
musique,890,2,10716,Voyager 2,6,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,When did the spacecraft that detected storms on Neptune leave our solar system?,Neptune || Voyager 2 || Neptune || Exploration of Neptune
musique,893,2,10755,Battle of Britain,9,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,When did Germany launch an air attack on the country the U.S. fought during the American Revolution?,United States declaration of war upon Germany (1941) || Military history of the United States during World War II || United States declaration of war on Germany (1917) || Declarations of war during World War II
musique,895,3,3144,Super Nintendo Entertainment System,6,rank6_10,0.1111,0.0,candidate200_complete_top5_incomplete,What were the Genesis's advantages over the platform in which Robodemons is played?,Nintendo Entertainment System || Sega Genesis || Super Nintendo Entertainment System || Sonic the Hedgehog (1991 video game)
musique,895,3,2973,Nintendo Entertainment System,28,rank21_50,0.1111,0.0,candidate200_complete_top5_incomplete,What were the Genesis's advantages over the platform in which Robodemons is played?,Nintendo Entertainment System || Sega Genesis || Super Nintendo Entertainment System || Sonic the Hedgehog (1991 video game)
musique,896,4,1951,2020 AFC U-23 Championship qualification,16,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,When was Burma's name changed to the country between the country that hosted the tournament and the country where A Don is from?,A Kiom || Myanmar || Myanmar
musique,896,4,235,Geography of Myanmar,7,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,When was Burma's name changed to the country between the country that hosted the tournament and the country where A Don is from?,A Kiom || Myanmar || Myanmar
musique,898,3,9619,Paul Kane,6,rank6_10,1.0,1.0,candidate200_complete_top5_incomplete,Where do Greyhound buses leave from in the city where the creator of Scene in the Northwest: Portrait of John Henry Lefroy lived when he died?,Scott Cooley || Philadelphia || New York City
musique,899,2,10792,Qudsia Begum,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,Who is the father of the father of Anwer Ali?,Ali || Ali || Idries Shah || Louis Chedid
musique,900,3,2797,Canonization of Pope John XXIII and Pope John Paul II,33,rank21_50,1.0,1.0,candidate200_complete_top5_incomplete,What year did the Governor of the city where Pacem in Terris' author died end?,Pope John XXIII || Pope John XXIII || Pope John XXIII
musique,901,3,124,Minneapolis,15,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,Where does the body of water by the city where Write This Down was formed and Ohio River meet?,Allegheny River || Davis Island Lock and Dam Site || Ohio River
musique,902,4,6379,John C. Petersen,,missing_200,1.0,1.0,candidate200_incomplete_top5_partial,What is the capital of the county that shares a border with the county where Don Werner was born?,No-hitter || Baranya County || Werder (woreda) || Ivo Werner
musique,902,4,6374,Pulaski High School,,missing_200,1.0,1.0,candidate200_incomplete_top5_partial,What is the capital of the county that shares a border with the county where Don Werner was born?,No-hitter || Baranya County || Werder (woreda) || Ivo Werner
musique,902,4,6378,Jerome Quinn,8,rank6_10,1.0,1.0,candidate200_incomplete_top5_partial,What is the capital of the county that shares a border with the county where Don Werner was born?,No-hitter || Baranya County || Werder (woreda) || Ivo Werner
musique,904,2,10823,Sanjib Chandra Chattopadhyay,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,Who is the sibling of the author of Kapalkundala?,Kate Kellaway || Rosalie Loveling || Kirka || Anil Devgan
musique,905,2,4854,How I Met Your Mother,13,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,What actor had the role of the narrator of How I Met Your Mother?,Ted Mosby || Ted Mosby || How I Met Your Mother || How I Met Your Mother
musique,906,3,1061,"Orlando furioso (Vivaldi, 1714)",36,rank21_50,1.0,1.0,candidate200_complete_top5_incomplete,What is the name of the famous bridge in the place of birth of the composer of La fida ninfa?,Antonio Vivaldi || Bridge of Sighs || Savignano sul Rubicone
musique,908,4,2078,World Series,13,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,2016 NBA Summer League || Major League Baseball schedule || World Series || World Series Most Valuable Player Award
musique,908,4,734,New York Yankees,33,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,2016 NBA Summer League || Major League Baseball schedule || World Series || World Series Most Valuable Player Award
musique,908,4,3542,2018 Major League Baseball season,6,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,2016 NBA Summer League || Major League Baseball schedule || World Series || World Series Most Valuable Player Award
musique,909,2,8830,Wedding dress of Princess Elizabeth,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,Who is the spouse of the individual who lives in the houses in Windsor Castle?,Buckingham Palace || White Queen (Through the Looking-Glass) || Windsor Castle || Buckingham Palace
musique,910,3,10875,Armenia,,missing_200,1.0,1.0,candidate200_incomplete_top5_partial,"What year saw the publication of the version of the Molotov–Ribbentrop Pact, engineered by the politician who succeeded the leader of the Bolsheviks in the November Revolution?",Molotov–Ribbentrop Pact || Molotov–Ribbentrop Pact || Molotov–Ribbentrop Pact || Molotov–Ribbentrop Pact
musique,910,3,10884,Russian Revolution,24,rank21_50,1.0,1.0,candidate200_incomplete_top5_partial,"What year saw the publication of the version of the Molotov–Ribbentrop Pact, engineered by the politician who succeeded the leader of the Bolsheviks in the November Revolution?",Molotov–Ribbentrop Pact || Molotov–Ribbentrop Pact || Molotov–Ribbentrop Pact || Molotov–Ribbentrop Pact
musique,911,3,1312,Sino-Tibetan relations during the Ming dynasty,6,rank6_10,0.8,0.0,candidate200_complete_top5_incomplete,"How long was the city where the Yongle Emperor greeted the leader that the edict was addressed to, the capital city of Yangzhou?",Nanjing || Sino-Tibetan relations during the Ming dynasty || Nanjing
musique,912,2,4495,Dazed and Confused (film),11,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,Who did the person portraying Batman in the Justice League movie play in Dazed and Confused?,Matthew McConaughey || Justice League (film) || Justice League (film) || Justice League (film)
musique,914,2,8227,Marshall Islands,18,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,When did the first mosque open in the place where Tobolar Copra plant is located?,"Jaluit Airport || Al-Masjid an-Nabawi || Islam in Australia || Al-Salam Mosque, Odessa"
musique,917,3,10875,Armenia,,missing_200,1.0,1.0,candidate200_incomplete_top5_partial,What year saw the publication of the version of the Molotov–Ribbentrop Pact established by the man who succeeded the leader of the group which created the Soviet state?,Great Purge || Molotov–Ribbentrop Pact || Molotov–Ribbentrop Pact
musique,918,3,1943,"Socialist Party of Oregon (Columbia County, Oregon)",,missing_200,0.5,0.0,candidate200_incomplete_top5_partial,What mountain can you see from Portland in the state where Frozen Run's county is located?,"Fishing Creek Confederacy || Lead Run || Hawk Run, Pennsylvania"
musique,919,2,10966,Imperialism,14,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,When was the company that abolished the dual system of government in Bengal established?,British Raj || East India Company || Modern history || East India Company
musique,921,3,10989,Automotive industry,6,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,"When did the maker of the Acura Legend, the largest auto company in the world, and Nissan open US assembly plants?",Infiniti J30 || United States || Toyota
musique,922,4,235,Geography of Myanmar,22,rank21_50,0.0,0.0,candidate200_incomplete_top5_partial,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Vat Yotkeo || 1986 FIFA World Cup || FC Barcelona || 1998 FIFA World Cup
musique,922,4,8564,Myanmar,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Vat Yotkeo || 1986 FIFA World Cup || FC Barcelona || 1998 FIFA World Cup
musique,922,4,1951,2020 AFC U-23 Championship qualification,,missing_200,0.0,0.0,candidate200_incomplete_top5_partial,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,Vat Yotkeo || 1986 FIFA World Cup || FC Barcelona || 1998 FIFA World Cup
musique,923,2,10994,Niagara (The Office),8,rank6_10,0.0,0.0,candidate200_complete_top5_incomplete,What was the date that Pam got married in The Office?,The Office (American TV series) || Pam Beesly || Pam Beesly || Pam Beesly
musique,924,2,2352,Switzerland,12,rank11_20,0.0,0.0,candidate200_complete_top5_incomplete,How many students attend the university that Edith Humphrey was educated?,Edith Humphrey || Nigel Griffiths || New York City || List of United States public university campuses by enrollment
musique,925,4,1100,Wittenberg (district),39,rank21_50,0.0,0.0,candidate200_complete_top5_incomplete,Where is the district that the person who wanted to reform and address Jesus Varela's religion preached a sermon on Marian devotion before his death located?,Ambroise-Marie Carré || Henry Scott Holland || José Enrique Varela
