dataset,query_index,question,gold_doc_count,gold_doc_indices,selected_top5,candidate_count,ExactMatch,F1,answer_string_hit_at5,gold_count_at5,failure_bucket,missing_gold_count_top5,missing_gold_doc_indices_top5,missing_gold_titles_top5,missing_gold_ranks_candidate200,missing_gold_rank_buckets,max_missing_gold_rank_candidate200,max_missing_gold_rank_bucket,near_title_substitution_proxy,selected_non_gold_titles,all_gold_at5,any_gold_at5,recall_at5,all_gold_at10,any_gold_at10,recall_at10,all_gold_at20,any_gold_at20,recall_at20,all_gold_at50,any_gold_at50,recall_at50,all_gold_at100,any_gold_at100,recall_at100,all_gold_at200,any_gold_at200,recall_at200
musique,554,Who won the Indy car race in the largest city and the capital of the US state of origin of the performer of The Black Saint and the Sinner Lady?,4,"[959, 7579, 962, 1036]","[7579, 962, 1041, 3013, 1292]",200,0.0,0.0,False,2.0,candidate200_incomplete_top5_partial,2,"[959, 1036]","['Desert Diamond West Valley Phoenix Grand Prix', 'Arizona']","[14, None]","['rank11_20', 'missing_200']",14,rank11_20,False,"['Saint Paul, Minnesota', 'Indiana', 'Detroit']",False,True,0.5,False,True,0.5,False,True,0.75,False,True,0.75,False,True,0.75,False,True,0.75
musique,555,Who is the spouse of the actor who plays the father on I Can Only Imagine?,2,"[7582, 7589]","[7582, 7595, 7586, 7592, 5516]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[7589],['Flesh and Bone (film)'],[46],['rank21_50'],46,rank21_50,False,"['I Can Only Imagine (MercyMe song)', 'I Can Only Imagine (MercyMe song)', 'I Can Only Imagine (MercyMe song)', 'Stig Olin']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,556,What is the record label for the singer who originally sang You Belong To Me.,2,"[2605, 6286]","[7604, 9428, 2605, 2596, 141]",200,0.0,0.5,True,1.0,candidate200_incomplete_top5_partial,1,[6286],['Let There Be Love (1953 Joni James album)'],[None],['missing_200'],,missing_200,False,"['I Belong to Me', 'Crystal Kay', 'You Belong to Me (1952 song)', 'MCA Records']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5
musique,557,How long had Lijia Zhang's birthplace been the capitol city of Yaxing Coach's headquarters location?,3,"[7615, 5693, 1125]","[7615, 1125, 5693, 1300, 10286]",200,0.0,0.4,True,3.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Nanjing', 'Nanjing']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,558,What did M. King Hubbert's employer announce it was in the process of doing in April 2010?,2,"[7626, 7635]","[7626, 7633, 7635, 4127, 10028]",200,0.0,0.9091,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Royal Dutch Shell', 'Ann Arbor, Michigan', '2008 Sichuan earthquake']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,559,"What was Nintendo's limit on games per developer per year on the platform, also known by a three letter abbreviation, of the video game Xexyz?",3,"[2973, 7636, 2983]","[7636, 2977, 2983, 3142, 4830]",200,0.0,0.0,True,2.0,candidate200_complete_top5_incomplete,1,[2973],['Nintendo Entertainment System'],[7],['rank6_10'],7,rank6_10,True,"['Nintendo Entertainment System', 'Xbox 360', 'Nintendo Entertainment System']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,560,In what year did Margaret Knox's spouse pass away?,2,"[7640, 7646]","[7646, 9823, 7641, 7643, 1339]",200,1.0,1.0,False,1.0,candidate200_complete_top5_incomplete,1,[7640],['Presbyterianism'],[21],['rank21_50'],21,rank21_50,False,"['Black people', 'Knox United Church (Saskatoon)', 'Margaret McWade', 'Philip III of Spain']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,561,What is the date of birth of the performer of Stand Up?,2,"[7658, 3857]","[7658, 3841, 7656, 9387, 7657]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[3857],['James Cottriall'],[27],['rank21_50'],27,rank21_50,False,"['Austria', 'Spexy Beast', 'Stand by You (Rachel Platten song)', 'Stand by Me']",False,True,0.5,False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0
musique,562,What treaty ceded territory to the US extending west to the body of water by the location of the Minikahda Club?,3,"[5064, 7666, 124]","[7666, 124, 1260, 7667, 5870]",200,0.0,0.5714,False,2.0,candidate200_complete_top5_incomplete,1,[5064],['Military history of the United States'],[10],['rank6_10'],10,rank6_10,False,"['Minnehaha Creek', 'Mexican Cession', 'Mexican Cession']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,563,"According to the organization that creates census county division, what is the total area in square miles?",2,"[7669, 7682]","[7682, 7669, 7671, 3891, 7672]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Kansas City, Missouri', 'San Diego', 'Ann Arbor, Michigan']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,564,When was self-government achieved in the location where Lord of the Rings was filmed?,2,"[7687, 7697]","[7687, 7697, 7692, 757, 4205]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['The Lord of the Rings (film series)', 'Samoa', 'Military history of New Zealand during World War II']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,565,When did the headquarters city of Kentucky Tavern's manufacturer elect its first black mayor?,3,"[7706, 2671, 2659]","[7706, 2664, 2671, 2658, 7978]",200,1.0,1.0,True,2.0,candidate200_incomplete_top5_partial,1,[2659],['Sazerac'],[None],['missing_200'],,missing_200,False,"['Ten High', 'Detroit', 'James H. McGee']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666
musique,566,"What dissolved the privileges of the empire using Pan-Slavism as a political tool, the kingdom acquiring some Thuringian territory or Habsburg Monarchy?",3,"[1984, 27, 1829]","[1984, 27, 9174, 1829, 1992]",200,0.0,0.0,True,3.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Kingdom of Bohemia', 'Late Middle Ages']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,567,"Which has more national championships, university of the state having Fort Hill or university of the state whose primary was won by Edwards besides the state having Ted Wright Stadium?",4,"[1779, 7720, 1780, 382]","[1779, 6099, 7720, 4348, 1780]",200,0.0,0.0,True,3.0,candidate200_complete_top5_incomplete,1,[382],['Clemson–South Carolina rivalry'],[8],['rank6_10'],8,rank6_10,False,"['Cuba Plantation', '2004 United States presidential election']",False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,568,What is the name of the castle in the city where the performer of We Sweat Blood formed?,3,"[7733, 2071, 2075]","[7733, 1287, 7741, 10364, 474]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,2,"[2071, 2075]","['Danko Jones', 'Casa Loma']","[22, 21]","['rank21_50', 'rank21_50']",22,rank21_50,False,"['United States', 'The Collection (1993 Blood, Sweat & Tears album)', 'New Haven, Connecticut', 'Paula Santiago']",False,True,0.3333333333333333,False,True,0.3333333333333333,False,True,0.3333333333333333,True,True,1.0,True,True,1.0,True,True,1.0
musique,569,How long are the council terms in the second largest city in the US state focused by the cross-border transactions committee of the Department of Real Estate?,3,"[7744, 608, 1465]","[1463, 1455, 961, 608, 7754]",200,0.0,0.0,True,1.0,candidate200_complete_top5_incomplete,2,"[7744, 1465]","['Jeffrey Peterson', 'Tucson, Arizona']","[6, 87]","['rank6_10', 'rank51_100']",87,rank51_100,False,"['San Diego', 'Richmond, Virginia', 'Jersey City, New Jersey', 'San Diego']",False,True,0.3333333333333333,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0
musique,570,In what region of the country where Sa Thay is located is John Phan's birthplace?,3,"[4984, 4983, 7757]","[4983, 7757, 6296, 7760, 4995]",200,0.0,0.5,False,2.0,candidate200_complete_top5_incomplete,1,[4984],['South Central Coast'],[6],['rank6_10'],6,rank6_10,False,"['Hung Pham', 'Lung Leng', 'Phan Huy Quát']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,571,What else happened in the northern part of Erich Zakowski's birthplace in the now Russian area?,2,"[3825, 7778]","[3825, 7778, 3220, 2296, 6744]",200,0.0,0.1429,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Molotov–Ribbentrop Pact', ""Northern Seven Years' War"", 'Rodnowo']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,572,Who was played by the director of The Good Shepherd in The Godfather Part II?,2,"[598, 599]","[598, 597, 599, 604, 8818]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Vito Corleone', 'Tom Hagen', 'John Cazale']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,573,Another world leader said that Vladimir Rapoport's country was imperialist. Where did that leader announce that he would intervene in the Korean conflict?,3,"[537, 550, 7789]","[7789, 533, 548, 550, 2683]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,1,[537],['Korean War'],[7],['rank6_10'],7,rank6_10,True,"['Molotov–Ribbentrop Pact', 'Korean War', 'Korean War']",False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,574,Who is the guy in the video of the performer of One Last Time?,2,"[7793, 897]","[897, 6044, 7793, 7794, 6314]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Come Home with Me (song)', 'Just One Last Time', 'One Direction']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,575,"What treaty ceded territory to the US extending west to body of water by the city where the Lots More Blues, Rags and Hollers performer was formed?",4,"[4752, 5064, 4761, 124]","[4752, 4761, 3231, 7667, 5870]",200,0.0,0.4,False,2.0,candidate200_complete_top5_incomplete,2,"[5064, 124]","['Military history of the United States', 'Minneapolis']","[9, 93]","['rank6_10', 'rank51_100']",93,rank51_100,False,"['Adams–Onís Treaty', 'Mexican Cession', 'Mexican Cession']",False,True,0.5,False,True,0.75,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0
musique,576,"What was the name of the star of Forced Vengeance in Walter, Texas Ranger?",2,"[7505, 7517]","[7517, 9926, 7505, 7513, 5332]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['National debt of the United States', 'Tales of the Texas Rangers', 'Murder in Texas']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,577,Why did Roncalli leave the city where the creator of Flora died?,3,"[4779, 273, 7820]","[4768, 2797, 4779, 7820, 5321]",200,0.0,0.6667,True,2.0,candidate200_complete_top5_incomplete,1,[273],['The Martyrdom of Saint Lawrence (Titian)'],[36],['rank21_50'],36,rank21_50,False,"['Pope John XXIII', 'Canonization of Pope John XXIII and Pope John Paul II', 'Roncalli High School (Indiana)']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0
musique,578,How were people from whom new coins were a proclamation of independence by the Somali Muslim Ajuran Empire expelled from the natural boundary between Thailand and Phommathat's country of citizenship?,4,"[7826, 217, 235, 225]","[7826, 4331, 234, 4330, 217]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,2,"[235, 225]","['Geography of Myanmar', 'Myanmar']","[70, 50]","['rank51_100', 'rank21_50']",70,rank51_100,False,"['Somalis', 'Thailand', 'Somalis']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.75,True,True,1.0,True,True,1.0
musique,579,The space agency operating IRS-P2 had a communication satellite preceded by which experimental satellite?,2,"[1912, 7827]","[7827, 4958, 1912, 11137, 4957]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['IRS-P3', 'Resourcesat-2', 'Polar Satellite Launch Vehicle']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,580,"A country's military branch, which in the US contains the Air Defense Artillery, was unprepared for the invasion of the country whose ccTLD was "".cs"". The unprepared country was the only communist country to have an embassy where?",4,"[7831, 2291, 2589, 2302]","[7831, 21, 2589, 5806, 835]",200,0.0,0.5,True,2.0,candidate200_complete_top5_incomplete,2,"[2291, 2302]","['Josip Broz Tito', 'United States Army']","[7, 21]","['rank6_10', 'rank21_50']",21,rank21_50,False,"['Warsaw Pact', 'Czech Republic', 'Military history of the United States']",False,True,0.5,False,True,0.75,False,True,0.75,True,True,1.0,True,True,1.0,True,True,1.0
musique,581,Who is the guy defending this stuff from the highest authority in Protestantism for morals?,2,"[6048, 7844]","[499, 7844, 7836, 1088, 1099]",200,0.0,0.0,False,1.0,candidate200_complete_top5_incomplete,1,[6048],['Criticism of Christianity'],[11],['rank11_20'],11,rank11_20,False,"['Protestantism', 'Sexual Morality and the Law', 'Mary, mother of Jesus', 'Reformation']",False,True,0.5,False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,582,What county shares a border with the county where the singer of Hungry Eyes from the movie Dirty Dancing was born?,4,"[7845, 7849, 7852, 7853]","[7852, 7849, 9279, 2970, 7854]",200,0.0,0.1818,False,2.0,candidate200_incomplete_top5_partial,2,"[7845, 7853]","['Gold Hill, North Carolina', 'Cleveland, North Carolina']","[None, None]","['missing_200', 'missing_200']",,missing_200,False,"['Hungry Eyes', 'Baranya County', ""She's Like the Wind""]",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5
musique,583,"When was the kingdom lying immediately to the north of the region prevailing with ""Near East"" disgrace and the region having the most growth in desalination for agricultural use created?",4,"[102, 1029, 112, 629]","[629, 5254, 9460, 1029, 7860]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,2,"[102, 112]","['History of Saudi Arabia', 'Geography of Saudi Arabia']","[10, 7]","['rank6_10', 'rank6_10']",10,rank6_10,False,"['Middle East', 'Near East', 'Near East']",False,True,0.5,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,584,When was the last time Krystian Pearce's sports team beat the winner of the 1894-95 FA Cup?,3,"[1402, 7861, 1395]","[1395, 1145, 7861, 1397, 1154]",200,0.0,0.0,False,2.0,candidate200_complete_top5_incomplete,1,[1402],['Second City derby'],[22],['rank21_50'],22,rank21_50,False,"['1982 European Cup Final', 'FA Cup', 'Nottingham Forest F.C.']",False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666,True,True,1.0,True,True,1.0,True,True,1.0
musique,585,A participant of the Battle of Brechin is an instance of?,2,"[7867, 7877]","[7867, 7877, 3721, 7871, 7876]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Battle of Hastings reenactment', 'Battle of Brihuega', 'Iain Davidson']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,586,What administrative territorial entity includes the arrondissement that contains the Digne Cathedral?,2,"[7878, 7880]","[7880, 26, 7878, 7881, 3791]",200,0.0,0.6667,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Szlachta', 'Arrondissement of Veurne', 'Canton of Wormhout']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,587,Who did Hayek work for upon being hired by the author of Bureaucracy?,2,"[7884, 7885]","[7885, 7884, 7882, 7901, 7883]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Friedrich Hayek', 'Friedrich Hayek', 'Friedrich Hayek']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,588,What year did the Leone brothers start their band?,2,"[527, 7914]","[7914, 5541, 3255, 3626, 3854]",200,0.0,0.0,False,1.0,candidate200_incomplete_top5_partial,1,[527],['Madina Lake'],[None],['missing_200'],,missing_200,False,"['The Beatles', 'Hard rock', 'Kirka', 'Tony! Toni! Toné!']",False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5,False,True,0.5
musique,589,Who owns the record label where Neil Young's co-singer on Four Strong Winds records?,3,"[2598, 7918, 7920]","[7920, 7926, 7922, 141, 2628]",200,0.0,0.6667,False,1.0,candidate200_incomplete_top5_partial,2,"[2598, 7918]","['Warner Records', 'Nicolette (album)']","[None, 24]","['missing_200', 'rank21_50']",24,rank21_50,False,"['The Beauty of Hindsight', 'Old Ways', 'MCA Records', 'American Idol']",False,True,0.3333333333333333,False,True,0.3333333333333333,False,True,0.3333333333333333,False,True,0.6666666666666666,False,True,0.6666666666666666,False,True,0.6666666666666666
musique,590,Which city shares border with the area having Bella Vista High School?,2,"[7928, 7937]","[7931, 7928, 7937, 4364, 7935]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Del Campo High School', 'Fenton High School (Illinois)', 'Buena Vista High School (Texas)']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,591,How many people work in Susan Winchester's alma mater?,2,"[7947, 1811]","[7947, 1040, 1811, 3800, 6438]",200,1.0,1.0,True,2.0,top5_complete_answer_exact,0,[],[],[],[],,missing_200,False,"['Oklahoma', 'Ben Shuldiner', 'Southampton']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
musique,592,Who did Hay work for after being hired by his other notable influence regarding resource distribution other than Max Weber?,2,"[7884, 7960]","[7960, 7884, 7888, 7882, 7894]",200,0.0,0.0,True,2.0,top5_complete_reader_not_exact,0,[],[],[],[],,missing_200,False,"['Friedrich Hayek', 'Friedrich Hayek', 'Friedrich Hayek']",True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0,True,True,1.0
