dataset,query_index,question,risk_group,risk_high,requirement_count,dependent_req_count,max_dependency_depth,binding_candidate_count_total,binding_candidate_count_mean,binding_candidate_count_max,gold_doc_count,setr_selected_count,setr_under_selected,dbec_em,dbec_f1,setr_em,setr_f1,delta_em_dbec_minus_setr,delta_f1_dbec_minus_setr,dbec_r5_title,setr_r5_title,delta_r5_title_dbec_minus_setr,setr_parse_success,setr_empty_fallback_used,selective_binding_decision
MuSiQue,872,What is the mascot of the school that owns Goss Stadium at Coleman Field?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.5,1.0,-0.5,1,0,bind
MuSiQue,873,How many ethnic minorities were looked at differently in the city where the headquarters of the company that Study in Brown's record label is a part of?,high,1,3,2,2,0.0,0.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,abstain
MuSiQue,874,What is the longest home run hit in the league where the team with the most titles from the event after which the MLB MVP is awarded plays?,high,1,4,3,3,0.0,0.0,0.0,4,7,0,0.0,0.8,0.0,0.4,0.0,0.4,0.75,0.25,0.5,1,0,abstain
MuSiQue,875,When did the state that Frozen Run is located in reinstate the death penalty?,low,0,2,1,1,1.0,1.0,1.0,3,2,1,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1,0,bind
MuSiQue,876,Who married the publisher of abolitionist newspaper The North Star?,low,0,2,1,1,2.0,2.0,2.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,877,When was the star to which Solgränd is named after discovered to be the center of the solar system?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.25,0.0,0.6666666666666666,0.0,-0.41666666666666663,1.0,0.5,0.5,1,0,abstain
MuSiQue,878,When did the city where Hillcrest High School is located become capitol of the state where the screenwriter of The Poor Boob was born?,high,1,4,3,3,6.0,2.0,4.0,4,4,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.75,0.75,0.0,1,0,bind
MuSiQue,879,Where in the country where Bodindecha was born was The Beach filmed?,high,1,4,2,1,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.8571428571428571,0.0,-0.8571428571428571,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,880,What was the resulting browser for the company Mozilla Messaging is a part of?,low,0,2,1,1,2.0,2.0,2.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
MuSiQue,881,What is the abbreviated name of the exclusive platform of the video game named for the league with a halftime event just before the publishers clearing house sweepstakes drawing.,low,0,2,1,1,1.0,1.0,1.0,4,4,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.25,0.75,-0.5,1,0,bind
MuSiQue,882,What year did the author of The First Blast of the Trumpet Against the Monstruous Regiment of Women die?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.5,1.0,-0.5,1,0,bind
MuSiQue,883,When did the person who launched the Bardoli Satyagraha on 4th february 1928 die?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,884,How were the same people who the Somali Muslim Ajuran Empire declared independence from expelled from the natural boundary between Thailand and the country where Route 3 is found?,high,1,4,2,2,0.0,0.0,0.0,4,5,0,0.0,0.25,0.0,0.0,0.0,0.25,0.75,0.5,0.25,1,0,abstain
MuSiQue,885,Who is the employer of the physicist who Mach number is named after?,low,0,2,1,1,0.0,0.0,0.0,2,3,0,0.0,0.6667,0.0,0.6666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,abstain
MuSiQue,886,"What country is between Lithuania and the country many expelled French Jews relocated to, along with the country of citizenship of Marie Antoinette's mother?",high,1,4,2,1,1.0,0.5,1.0,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5,-0.25,1,0,bind
MuSiQue,887,What county is the NRHEG High School located in?,low,0,2,1,1,3.0,3.0,3.0,2,2,0,0.0,0.6667,1.0,1.0,-1.0,-0.33330000000000004,1.0,1.0,0.0,1,0,bind
MuSiQue,888,The island where they filmed ninja warrior in Australia is located in what harbor?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,889,"Where did the leader who argued that the country of citizenship of Vladimir Lefebvre had become imperialist, declare that he would intervene in the Korean conflict?",low,0,2,1,1,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,0.33333333333333337,1,0,abstain
MuSiQue,890,When did the spacecraft that detected storms on Neptune leave our solar system?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1,0,abstain
MuSiQue,891,How many students attend Daniel Thürer's university?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.6667,0.0,0.6666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,abstain
MuSiQue,892,"When did Nissan, the Acura Legend maker and the Scion owner open US assembly plants?",low,0,2,1,1,0.0,0.0,0.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0,abstain
MuSiQue,893,When did Germany launch an air attack on the country the U.S. fought during the American Revolution?,low,0,2,1,1,0.0,0.0,0.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1,0,abstain
MuSiQue,894,"When is Celebrity Big Brother coming to the broadcast company that, along with the network of Just Men!?, and ABC, is one of the major broadcasters based in New York?",low,0,2,1,1,0.0,0.0,0.0,3,5,0,0.0,0.5,0.0,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,895,What were the Genesis's advantages over the platform in which Robodemons is played?,low,0,2,1,1,0.0,0.0,0.0,3,4,0,0.0,0.4444,0.0,0.4444444444444445,0.0,-4.444444444445805e-05,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,896,When was Burma's name changed to the country between the country that hosted the tournament and the country where A Don is from?,high,1,3,1,1,0.0,0.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1,0,abstain
MuSiQue,897,Which affiliate left the company that owns and operates most of the CBC television stations due to an agreement with CHBC?,high,1,4,3,3,1.0,0.3333333333333333,1.0,2,1,1,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.5,1,0,bind
MuSiQue,898,Where do Greyhound buses leave from in the city where the creator of Scene in the Northwest: Portrait of John Henry Lefroy lived when he died?,high,1,3,2,2,2.0,1.0,1.0,3,4,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.6666666666666666,1.0,-0.33333333333333337,1,0,bind
MuSiQue,899,Who is the father of the father of Anwer Ali?,low,0,2,1,1,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,abstain
MuSiQue,900,What year did the Governor of the city where Pacem in Terris' author died end?,high,1,4,3,3,0.0,0.0,0.0,3,2,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.6666666666666667,1,0,abstain
MuSiQue,901,Where does the body of water by the city where Write This Down was formed and Ohio River meet?,high,1,3,2,2,0.0,0.0,0.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0,abstain
MuSiQue,902,What is the capital of the county that shares a border with the county where Don Werner was born?,high,1,3,2,2,1.0,0.5,1.0,4,2,1,0.0,0.0,1.0,1.0,-1.0,-1.0,0.25,0.25,0.0,1,0,bind
MuSiQue,903,Who is the president of the organization that Avery Brundage is a member of?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1,0,bind
MuSiQue,904,Who is the sibling of the author of Kapalkundala?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,abstain
MuSiQue,905,What actor had the role of the narrator of How I Met Your Mother?,low,0,2,1,1,0.0,0.0,0.0,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,906,What is the name of the famous bridge in the place of birth of the composer of La fida ninfa?,high,1,3,2,2,0.0,0.0,0.0,3,3,0,1.0,1.0,0.0,0.4,1.0,0.6,0.6666666666666666,0.3333333333333333,0.3333333333333333,1,0,abstain
MuSiQue,907,"Who did the creator of Push, Nevada play in Dazed and Confused?",low,0,2,1,1,1.0,1.0,1.0,2,5,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.5,1.0,-0.5,1,0,bind
MuSiQue,908,When does the regular season of the league where the team with the most titles from the series after which the MLB MVP award is given out plays?,high,1,4,3,3,0.0,0.0,0.0,4,3,1,0.0,0.0,0.0,0.16666666666666666,0.0,-0.16666666666666666,0.5,0.5,0.0,1,0,abstain
MuSiQue,909,Who is the spouse of the individual who lives in the houses in Windsor Castle?,low,0,2,1,1,0.0,0.0,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,abstain
MuSiQue,910,"What year saw the publication of the version of the Molotov–Ribbentrop Pact, engineered by the politician who succeeded the leader of the Bolsheviks in the November Revolution?",high,1,3,2,2,1.0,0.5,1.0,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1,0,bind
MuSiQue,911,"How long was the city where the Yongle Emperor greeted the leader that the edict was addressed to, the capital city of Yangzhou?",high,1,4,2,2,0.0,0.0,0.0,3,7,0,0.0,0.4,0.0,0.0,0.0,0.4,1.0,0.6666666666666666,0.33333333333333337,1,0,abstain
MuSiQue,912,Who did the person portraying Batman in the Justice League movie play in Dazed and Confused?,high,1,3,2,2,0.0,0.0,0.0,2,2,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,1,0,abstain
MuSiQue,913,What was the first OS to support Hyper-V from the company the letters MS stands for in the network that broadcasts Buchanan & Press?,high,1,3,2,2,1.0,0.5,1.0,3,4,0,0.0,0.3333,1.0,1.0,-1.0,-0.6667000000000001,1.0,1.0,0.0,1,0,bind
MuSiQue,914,When did the first mosque open in the place where Tobolar Copra plant is located?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,915,Which iPod generation introduced compatibility with the industry standard connection that was first widely used at version 1.1?,low,0,2,1,1,0.0,0.0,0.0,2,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,916,"Along with the subject of Katy Perry's The One Who Got Away, what notable pop artist started out his career on adult contemporary radio?",high,1,3,2,2,2.0,1.0,1.0,2,2,0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.5,0.5,1,0,bind
MuSiQue,917,What year saw the publication of the version of the Molotov–Ribbentrop Pact established by the man who succeeded the leader of the group which created the Soviet state?,low,0,2,1,1,0.0,0.0,0.0,3,3,0,1.0,1.0,0.0,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,918,What mountain can you see from Portland in the state where Frozen Run's county is located?,low,0,2,1,1,0.0,0.0,0.0,3,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,919,When was the company that abolished the dual system of government in Bengal established?,low,0,2,1,1,0.0,0.0,0.0,2,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1,0,abstain
MuSiQue,920,When was the organization that manufactured BAe 146 abolished?,low,0,2,1,1,3.0,3.0,3.0,2,3,0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1,0,bind
MuSiQue,921,"When did the maker of the Acura Legend, the largest auto company in the world, and Nissan open US assembly plants?",high,1,4,2,1,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.6666666666666667,1,0,abstain
MuSiQue,922,What major conflict is the country between the country that hosted the tournament and the country where That Dam is from known for?,high,1,3,1,1,1.0,1.0,1.0,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,1,0,bind
MuSiQue,923,What was the date that Pam got married in The Office?,low,0,1,0,0,0.0,0.0,0.0,2,3,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.5,1.0,-0.5,1,0,abstain
MuSiQue,924,How many students attend the university that Edith Humphrey was educated?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.6667,0.0,0.6666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,abstain
MuSiQue,925,Where is the district that the person who wanted to reform and address Jesus Varela's religion preached a sermon on Marian devotion before his death located?,high,1,3,2,2,0.0,0.0,0.0,4,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.25,0.5,1,0,abstain
MuSiQue,926,Who were the leaders of the opposition of the political group that has a large number of Protestants?,low,0,2,1,1,2.0,2.0,2.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,0,bind
MuSiQue,927,When was the entity that was dissolved after the Indian Rebellion in 1857 chartered?,low,0,2,1,1,0.0,0.0,0.0,2,5,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,abstain
MuSiQue,928,Who developed the eponymous character from the series that contains Mickey's Safari in Letterland?,low,0,2,1,1,0.0,0.0,0.0,2,4,0,0.0,0.5714,0.0,0.5714285714285715,0.0,-2.8571428571488866e-05,1.0,1.0,0.0,1,0,abstain
MuSiQue,929,The 1967 Federation Cup is an instance of this tournament which is named after what organization?,low,0,1,0,0,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,930,Who is the lead singer of the band performing Bang Bang Rock & Roll?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,931,What league does the team that plays in Stadio Ciro Vigorito play for?,low,0,2,1,1,0.0,0.0,0.0,2,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,abstain
MuSiQue,932,Where did the player who scored the most points in a NBA season go in the NBA Draft?,high,1,3,2,2,6.0,3.0,5.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
MuSiQue,933,When was the region immediately north of the region prevailing with the disgrace of the Near East and the final destination for the export crops established?,low,0,2,1,1,0.0,0.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,abstain
MuSiQue,934,On what date did the Governor of the place of death of Princeps Pastorum's author end?,high,1,4,3,2,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,-0.3333333333333333,1,0,abstain
MuSiQue,935,who is the president of newly declared independent country of the country of the birthplace of Mulham Arufin–Timor Leste Commission of Truth and Friendship?,high,1,3,2,2,1.0,0.5,1.0,3,3,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,936,The scientist that the GHZ experiment is named for is in what field of work?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.6667,0.0,0.6666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,bind
MuSiQue,937,What line by a cast member of Doing His Bit is believed to have started the archie nickname?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,938,What is the experimental satellite which was the forerunner to the communication satellite of the operator of the RESOURCESAT-2 called?,low,0,2,1,1,0.0,0.0,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,abstain
MuSiQue,939,What is the largest national park in the country where hunters are estimated to spend fifty to one hundred times that of the average ecotourist?,low,0,2,1,1,0.0,0.0,0.0,2,4,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,940,When did the country whose co-official language was used in the show named for the place Slavko Surdonja died first attend the Olympics games as an independent team?,low,0,2,1,1,0.0,0.0,0.0,4,4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.25,1,0,abstain
MuSiQue,941,When did the location of the basilica named after the apostle crucified upside down become its own country?,high,1,3,2,2,0.0,0.0,0.0,3,5,0,0.0,0.5,0.0,0.5,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,942,When did the headquarters city of the Blanton's manufacturer elect its first black mayor?,low,0,2,1,1,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,943,In what region of the country where Lam Thao is located is the city where the Zone 5 Military Museum can be found?,low,0,2,1,1,1.0,1.0,1.0,3,2,1,0.0,0.0,0.0,0.5,0.0,-0.5,0.6666666666666666,0.6666666666666666,0.0,1,0,bind
MuSiQue,944,At the end of which year did the tribes from the location of the Lusatia invade the Roman Empire?,low,0,2,1,1,0.0,0.0,0.0,2,16,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,1,0,abstain
MuSiQue,945,Who is the spouse of the person who played the sergeant major in We Were Soldiers?,low,0,2,1,1,1.0,1.0,1.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,bind
MuSiQue,946,What is the name of the castle in the place of birth of the performer of When I Was a Boy?,high,1,3,2,2,2.0,1.0,2.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1,0,bind
MuSiQue,947,How many miles are there between Nashville and the place in Tennessee where Mark Day was born?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,948,"When did the country the top-ranking Warsaw Pact operatives came from, despite it being headquartered in the country known as the nobilities commonwealth, agree to a unified Germany inside NATO?",high,1,4,2,2,0.0,0.0,0.0,3,5,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,949,What was the cast member from Real Life nominated for?,low,0,2,1,1,2.0,2.0,2.0,2,3,0,1.0,1.0,0.0,0.9090909090909091,1.0,0.09090909090909094,1.0,0.5,0.5,1,0,bind
MuSiQue,950,What time do alcohol sales begin in the largest state of the region where the fictional Gilead is located in The Handmaid's Tale?,high,1,3,2,2,2.0,1.0,1.0,3,4,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,951,MV Miralda's owner announced it was in the process of doing what in April 2010?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.5882,0.0,0.0,0.0,0.5882,1.0,0.5,0.5,1,0,abstain
MuSiQue,952,Who is the father of the artist who painted Head I?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,953,What county contains the city with a radio station that broadcasts to the capital city of the state where the Peace center is located?,high,1,4,3,3,0.0,0.0,0.0,4,4,0,0.0,0.5,1.0,1.0,-1.0,-0.5,0.25,0.75,-0.5,1,0,abstain
MuSiQue,954,Who was a prominent figure at the radio division of the broadcast company that created the version of The Biggest Loser set in the country where Kelupis originated?,high,1,3,2,2,0.0,0.0,0.0,3,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,955,Who has the lowest batting average in the league that Jim Wilson's team plays for?,high,1,3,2,2,0.0,0.0,0.0,3,4,0,0.0,0.0,1.0,1.0,-1.0,-1.0,0.6666666666666666,0.6666666666666666,0.0,1,0,abstain
MuSiQue,956,Hana Mandlikova was born in Country A that invaded Country B because the military branch that helped Old West's local police was unprepared. Country B was the only communist country to have an embassy where?,high,1,4,2,1,1.0,0.5,1.0,4,7,0,0.0,0.5,0.0,0.5,0.0,0.0,0.75,0.75,0.0,1,0,bind
MuSiQue,957,"Who is the father of Edward Baring, 1st Baron Revelstoke's father?",low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.2857,0.0,0.28571428571428575,0.0,-1.4285714285744433e-05,1.0,1.0,0.0,1,0,abstain
MuSiQue,958,The Nicole and Natalie album's band is named after who?,low,0,2,1,1,2.0,2.0,2.0,2,2,0,0.0,0.4,0.0,0.4,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,959,What was the population of the founder of New Amsterdam before influx of Huguenot refugees?,low,0,2,1,1,0.0,0.0,0.0,2,6,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,960,Who is the uncle of Liu Bin?,low,0,2,1,1,0.0,0.0,0.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1,0,abstain
MuSiQue,961,Who is the spouse of the actor of Ethan in A Dog's Purpose?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,bind
MuSiQue,962,Who was the father of The Portrait of George Dyer Talking's creator?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,963,Where was Mary's betrothed born?,low,0,2,1,1,1.0,1.0,1.0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1,0,bind
MuSiQue,964,Which child of the author of One More Time helped adapt it into a play?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,965,Who pushed for a canal crossing across the continent El Valle is located linking the Pacific Ocean and the ocean Sampit River leads to?,high,1,3,2,2,0.0,0.0,0.0,4,9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,1,0,abstain
MuSiQue,966,Who is a cast member of the show that contains the character Michael Knight?,low,0,2,1,1,1.0,1.0,1.0,2,4,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,967,What record label does the artist who sang you belong to me belong to?,low,0,2,1,1,2.0,2.0,2.0,2,6,0,0.0,0.5,1.0,1.0,-1.0,-0.5,1.0,0.5,0.5,1,0,bind
MuSiQue,968,In what city was the author of Elephant born?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,969,In which district was Ernie Watts born?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,bind
MuSiQue,970,How many students attend the school that granted Francis Travis a Ph.D.?,low,0,2,1,1,0.0,0.0,0.0,2,2,0,0.0,0.6667,0.0,0.6666666666666666,0.0,3.333333333332966e-05,1.0,1.0,0.0,1,0,abstain
MuSiQue,971,"What does seal stand for in the branch of the U.S. military that operates a list of destroyer classes, as well as containing the rank O-1?",high,1,3,1,1,0.0,0.0,0.0,3,3,0,0.0,0.0,1.0,1.0,-1.0,-1.0,1.0,0.6666666666666666,0.33333333333333337,1,0,abstain
MuSiQue,972,"What UK label was bought by the company which, along with ABC and the network which broadcasted Hello, Larry, is the other major broadcaster based in NY?",high,1,4,3,3,0.0,0.0,0.0,3,6,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1,0,abstain
MuSiQue,973,When did the first mosque in the place where Marshall Islands International Airport is located open?,high,1,3,2,2,7.0,3.5,4.0,2,2,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1,0,bind
MuSiQue,974,What was Nintendo's limit on games per developer per year for the platform supporting the video game named after the sports organisation in charge of the Super Bowl halftime show?,low,0,2,1,1,1.0,1.0,1.0,4,4,0,1.0,1.0,0.0,0.6666666666666666,1.0,0.33333333333333337,1.0,0.5,0.5,1,0,bind
MuSiQue,975,What was the director of Lisa Picard is Famous nominated for?,low,0,2,1,1,1.0,1.0,1.0,2,2,0,0.0,0.7692,0.0,0.7692307692307693,0.0,-3.076923076927862e-05,1.0,1.0,0.0,1,0,bind
